From Number,From Name,To Number,To Name,Circuit,Status,Branch Device Type,Xfrmr,MW From ,Lim MVA,% of MVA Limit (Max),Labels All,,
111971,TOPAZ_8,111966,TOPAZ_G6,T6,Closed,Transformer,YES,0,75,0,TOPAZXT6,12f98a06-8f0d-4140-9c5f-5e525ebfba3d,485040
111971,TOPAZ_8,111967,TOPAZ_G7,T7,Closed,Transformer,YES,0,75,0,TOPAZXT7,485041,9197b7d2-9318-40be-bae9-10573192480e
111971,TOPAZ_8,111968,TOPAZ_G8,T8,Closed,Transformer,YES,0,75,0,TOPAZXT8,485042,6bf493ca-d970-4d0b-888e-0e5bef8693e4
111971,TOPAZ_8,111969,TOPAZ_G9,T9,Closed,Transformer,YES,0,75,0,TOPAZXT9,1c828ce7-ae27-413c-9add-094d5cd3006a,485043
111971,TOPAZ_8,111970,TOPAZ_G10,T0,Closed,Transformer,YES,0,75,0,TOPAZXT10,485044,8bc8cf35-e6c6-47b1-acbb-6b8d3b0e20e7
111982,GAMBIT_8,111981,GAMBIT_S1,1,Closed,Transformer,YES,0,106,0,GAMBITT1,495288,5a1c9687-4166-4b29-8b66-f987d977e167
112012,APTXCITY_L1,112013,APTXCITY_L2,1,Open,Line,NO,0,9999,0,3f087ebb-ef2c-44bb-bee2-c9cdf4592bbd,661926,
112013,APTXCITY_L2,112011,APTXCITY_G1,T1,Closed,Transformer,YES,0,83,0,APTXCITYP131,39f2d61e-90a6-4c94-8f93-79edeb2ce3f5,662091
112014,APTXCITY_8,112013,APTXCITY_L2,T2,Closed,Transformer,YES,0,133.3,0,APTXCITYT1,1ac5137d-0ec4-4591-a16c-0dbe158efcec,662092
112015,APTXCITY_28,112012,APTXCITY_L1,T3,Closed,Transformer,YES,0,133.3,0,APTXCITYT2,662093,978eb8e5-61af-415e-8e5e-6654baba8b08
112041,HOL_S1,112042,HOL_S2,1,Open,Line,NO,0,9999,0,652439,d821c030-8cff-46aa-ab47-782a04a7e8a1,
112043,HOL_5,112041,HOL_S1,T1,Closed,Transformer,YES,0,227,0,HOLKT1,652490,86b86495-6350-4a05-84f8-3a9aef45d3b8
112043,HOL_5,112042,HOL_S2,T2,Closed,Transformer,YES,0,227,0,HOLKT2,51a3dfb7-41b4-4697-bb81-91606411f7f0,652491
112091,SBE_S1,112092,SBE_C1,1,Closed,Line,NO,0,9999,0,3f342856-48c4-49c5-9775-b45e2f440462,575104,
112091,SBE_S1,112093,SBE_C2,1,Closed,Line,NO,0,9999,0,575105,8a00c118-4fa0-4e20-8cb9-5e2529792643,
112094,SBE_8,112091,SBE_S1,T1,Closed,Transformer,YES,0,265,0,SBEKT1,575144,5b1e4869-1df1-43ad-abc9-eb9ce5ec77ce
112141,PLN_S1,112142,PLN_C1,1,Closed,Line,NO,0,9999,0,505574,ac6a78ae-24b2-41cf-904c-6f1580900847,
112141,PLN_S1,112143,PLN_C2,1,Closed,Line,NO,0,9999,0,505575,c9e4553a-5312-4053-ba20-85934b80b6a9,
112144,PLN_C3,112146,PLN_S2,1,Closed,Line,NO,0,9999,0,505577,bcf6bb54-ae3b-4176-b632-08571e4a0afc,
112145,PLN_C4,112146,PLN_S2,1,Closed,Line,NO,0,9999,0,505578,958f3504-a659-4436-b76a-08d624fb288a,
112147,PLN_5,112141,PLN_S1,T1,Closed,Transformer,YES,0,281,0,PLNKT1,505650,7583d670-c9ef-451b-b131-dae4694417b6
112147,PLN_5,112146,PLN_S2,T2,Closed,Transformer,YES,0,281,0,PLNKT2,505651,dea246b3-87d0-4c05-944a-9878f89eebc8
112211,DAG_S1,112213,DAG_C1,1,Closed,Line,NO,0,9999,0,576876,d5d7ad79-9dda-44f8-85cf-8a1728789fcc,
112212,DAG_S2,112214,DAG_C2,1,Closed,Line,NO,0,9999,0,576879,8c1751ec-6657-435f-bba4-80fa726ea951,
112215,DAG_8,112211,DAG_S1,T1,Closed,Transformer,YES,0,116,0,DAGKT1,576966,7a7586ec-3d0d-4b46-ba9c-ffb6eb7c7766
112215,DAG_8,112212,DAG_S2,T2,Closed,Transformer,YES,0,116,0,DAGKT2,576967,7a207aec-9cb7-4405-bebb-24d71bcdc4d1
112313,VICTPRT2_8,112311,VICTPRT2_G1,T1,Closed,Transformer,YES,0,75,0,VICTPRT200Y1,517017,ed012332-3649-4fd8-9308-c7ebfb314aa9
112313,VICTPRT2_8,112312,VICTPRT2_G2,T2,Closed,Transformer,YES,0,75,0,VICTPRT200Y2,517018,f51b3b4e-58de-4393-a7fa-ceebc0b56aed
112330,LIG_1_8,112331,LIG_G1,T1,Closed,Transformer,YES,0,75,0,LIGXT1,570132,97ab39c2-cc8a-4dd1-badc-f6f5066e0599
112330,LIG_1_8,112332,LIG_G2,T2,Closed,Transformer,YES,0,75,0,LIGXT2,570133,907f7139-2714-4e2f-b003-e23df827eeba
112330,LIG_1_8,112333,LIG_8,1,Closed,Line,NO,0,478,0,LIGLIG011,5cee5c68-1f25-4e9d-bee4-64a4e43d4b5e,604943
112351,NHKY_SLR_S1,112352,NHKY_SLR_S2,1,Open,Line,NO,0,9999,0,872826,9acc4430-661c-4f57-b181-d7ba60c04604,
112353,NHKY_SLR_5,112351,NHKY_SLR_S1,T1,Closed,Transformer,YES,0,170,0,NHKY_SLRT1,7c5132c9-fc9b-42cd-8a9b-c49287634e22,872873
112353,NHKY_SLR_5,112352,NHKY_SLR_S2,T2,Closed,Transformer,YES,0,170,0,NHKY_SLRT2,24bd1200-17de-4e49-8a8d-2eb092c26197,872874
112402,BYRDR_ES_8,112401,BYRDR_ES_G1,T1,Closed,Transformer,YES,0,58,0,BYRDR_EST1,578169,a89e51e6-d918-4902-9ac4-c4b64bc69dea
112411,RABBS_N1,112420,112420,T2,Closed,Transformer,YES,0,75,0,RABXT1X,534353,565f55b7-c9e8-4372-a5f2-7e2e96f6480a
112412,RABBS_N2,112420,112420,T3,Closed,Transformer,YES,0,75,0,RABXT1Y,534354,af71c96c-0024-4622-909e-aa217225d4c7
112413,RABBS_N3,112422,112422,T5,Closed,Transformer,YES,0,75,0,RABXT2X,534356,782d5341-bac2-423a-a857-52c3470cc4a2
112414,RABBS_N4,112422,112422,T6,Closed,Transformer,YES,0,75,0,RABXT2Y,45e89ce3-9f12-4eb0-a545-41711a2e39ed,534357
112415,RABBS_N5,112423,112423,T8,Closed,Transformer,YES,0,75,0,RABXT3X,534359,c82dff3c-e330-4d62-8077-c7410589fb77
112416,RABBS_N6,112423,112423,T9,Closed,Transformer,YES,0,75,0,RABXT3Y,534360,f7a12c63-a359-4107-a560-ef720d233b60
112417,RABBS_N7,112421,112421,T4,Closed,Transformer,YES,0,75,0,RABXT4X,534362,8e393a6d-eecd-4775-914f-ea993eed1833
112418,RABBS_N8,112421,112421,T4,Closed,Transformer,YES,0,75,0,RABXT4Y,534363,83d606d5-431b-4393-8038-5c09deebb730
112419,RABBS_5,112420,112420,T1,Closed,Transformer,YES,0,150,0,RABXT1H,391b0a78-dce5-486e-ab86-29cff7e322c5,534352
112419,RABBS_5,112421,112421,T4,Closed,Transformer,YES,0,150,0,RABXT4H,1dafaaf8-dcc2-40a6-862c-7e3e085c82d6,534361
112419,RABBS_5,112422,112422,T4,Closed,Transformer,YES,0,150,0,RABXT2H,534355,5c54dd4a-b391-4966-9288-500afd1d86e7
112419,RABBS_5,112423,112423,T7,Closed,Transformer,YES,0,150,0,RABXT3H,088192b1-6c2e-44ad-9982-2351a613a870,534358
112431,TAV_S1,112432,TAV_S2,1,Open,Line,NO,0,9999,0,562606,db66def6-6d58-4da1-b7f6-3847c96b0f9d,
112433,TAV_8,112431,TAV_S1,T1,Closed,Transformer,YES,0,192,0,TAVKT1,306af672-6dac-4b50-bb7f-65ef5156892b,562654
112433,TAV_8,112432,TAV_S2,T2,Closed,Transformer,YES,0,120,0,TAVKT2,562655,95472ad5-424c-4eab-a446-23f0bd0a1390
112491,JAY_S1,112492,JAY_S2,1,Open,Line,NO,0,9999,0,548569,d9d57f14-e6a9-4d28-9d6a-9a06c74e7b52,
112491,JAY_S1,112493,JAY_C1,1,Closed,Line,NO,0,9999,0,548557,83b11315-8ad3-4232-910c-2b881b8c1575,
112492,JAY_S2,112494,JAY_C2,1,Closed,Line,NO,0,9999,0,548558,f47f3a69-9385-4240-8fe8-c8c0d64f1c86,
112495,JAY_5,112491,JAY_S1,T1,Closed,Transformer,YES,0,227,0,JAYKT1,1808c558-4b8e-4dc2-b3f2-d4caf5b59beb,548624
112495,JAY_5,112492,JAY_S2,T2,Closed,Transformer,YES,0,227,0,JAYKT2,548625,601921f8-4a33-4fc9-8b8c-b09ddef4ddc3
112541,TORT_ESS_B1,112542,TORT_ESS_L1,1,Closed,Line,NO,0,9999,0,655379,7db0215e-d9ce-4ce5-b9ad-8b983a5b56d5,
112543,TORT_ESS_8,112542,TORT_ESS_L1,1,Closed,Transformer,YES,0,57,0,TORT_ESST1,661546,9b673b54-a525-4440-9d50-ae00dd31091c
112597,BCH_8,112591,BCH_G1,T1,Closed,Transformer,YES,0,75,0,BCHXT1,13e6222b-da2e-422f-984e-731cd9ec5289,565624
112597,BCH_8,112592,BCH_G2,T2,Closed,Transformer,YES,0,75,0,BCHXT2,565625,e955984b-d8d0-4221-9324-5c929e863453
112597,BCH_8,112593,BCH_G3,T3,Closed,Transformer,YES,0,75,0,BCHXT3,4fc94579-4a35-492f-ac8b-7b44834027fb,565626
112597,BCH_8,112594,BCH_G4,T4,Closed,Transformer,YES,0,75,0,BCHXT4,565627,d19806c9-ee15-495e-ade9-449ca594d940
112597,BCH_8,112595,BCH_G5,T5,Closed,Transformer,YES,0,75,0,BCHXT5,0a3bd121-e33b-4b79-b147-e7e0685be91a,565628
112597,BCH_8,112596,BCH_G6,T6,Closed,Transformer,YES,0,75,0,BCHXT6,565629,9c203a2f-124a-40b5-9943-f2fdc0ffd4f4
112597,BCH_8,113031,BCH_N7,7,Closed,Transformer,YES,0,75,0,BCHXT7,38c883ed-317b-4a58-88b3-ac42f194f58c,675809
112597,BCH_8,113032,BCH_N8,8,Closed,Transformer,YES,0,75,0,BCHXT8,675810,b3204411-2bd9-490f-86d8-67422bcc03cb
112611,ROW_S1,112613,ROW_C1,1,Closed,Line,NO,0,9999,0,1c54af95-1a20-4a47-a608-986590467ee9,572417,
112612,ROW_S2,112614,ROW_C2,1,Closed,Line,NO,0,9999,0,4e99207e-feb6-4068-9be0-ed61e82cc631,677600,
112615,ROW_5,112611,ROW_S1,T1,Closed,Transformer,YES,0,172,0,ROWKT1,572463,a973af17-1f35-4034-93ce-f0e6076bad5a
112615,ROW_5,112612,ROW_S2,T2,Closed,Transformer,YES,0,235,0,ROWKT2,2d46bc1b-103b-46cf-86d5-623062bd7123,677536
112662,LON_8,112661,LON_S1,T1,Closed,Transformer,YES,-55.7,88,63.3,LONKT01,01d25b95-e811-4580-817d-ee374bd361ca,564157
112662,LON_8,112663,LON_B1,T2,Closed,Transformer,YES,0,212,0,LONKT02,704422,ecb0dfe0-3751-4f13-8274-4d3c1105b155
112871,GSTAR_S1,112880,112880,T1,Closed,Transformer,YES,0,165,0,PHOKT1A,664625,d0aeaa01-66c4-4124-b90b-1f310596d29a
112872,GSTAR_S2,112873,GSTAR_S3,1,Open,Line,NO,0,9999,0,571af379-7616-46c2-bf10-9c498aeeee48,664436,
112872,GSTAR_S2,112877,GSTAR_C1,1,Closed,Line,NO,0,9999,0,216a3c4c-f51e-43f7-9545-6a206440927d,664366,
112872,GSTAR_S2,112880,112880,T1,Closed,Transformer,YES,0,165,0,PHOKT1B,664624,a2435858-4a19-45e6-bddf-06649bac0566
112873,GSTAR_S3,112879,GSTAR_C2,1,Closed,Line,NO,0,9999,0,664364,9836ad95-2666-4c77-8438-a4614ab3ea02,
112873,GSTAR_S3,112881,112881,T2,Closed,Transformer,YES,0,165,0,PHOKT2A,664628,e6006a75-7d29-4282-8abe-bab27927461a
112874,GSTAR_B1,112881,112881,T2,Closed,Transformer,YES,0,165,0,PHOKT2B,664627,da974dde-4d33-4ee0-b331-de7bbf5d583b
112875,GSTAR_S4,112882,112882,T3,Closed,Transformer,YES,0,165,0,PHOKT3B,664630,fcf352ff-47c7-4f3b-a778-f268b9b4a075
112876,GSTAR_B2,112882,112882,T3,Closed,Transformer,YES,0,165,0,PHOKT3A,664631,c52c78a1-5739-4150-bad6-e1264724f476
112878,GSTAR_5,112880,112880,T1,Closed,Transformer,YES,0,330,0,PHOKT01,0e08373d-08dd-4f99-ab14-4cf4c6cdb706,664623
112878,GSTAR_5,112881,112881,T2,Closed,Transformer,YES,0,330,0,PHOKT02,664626,e44a0a6b-0d86-4dab-9d5b-5dbc75f44cf6
112878,GSTAR_5,112882,112882,T3,Closed,Transformer,YES,0,330,0,PHOKT03,48f937f2-6906-4a86-b69a-f513bb33a030,664629
112969,BTM_8,112961,BTM_N1,T1,Closed,Transformer,YES,0,75,0,BTMXT1,616860,fcaa5f92-a44b-484e-bc2f-aebb2729eed6
112969,BTM_8,112962,BTM_N2,T2,Closed,Transformer,YES,0,75,0,BTMXT2,616861,7d5e9b19-1484-4176-9cb4-c12d563dbd65
112969,BTM_8,112963,BTM_N3,T3,Closed,Transformer,YES,0,75,0,BTMXT3,616862,7c52d0f9-de81-413d-b7b3-12e7037351e0
112969,BTM_8,112964,BTM_N4,T4,Closed,Transformer,YES,0,75,0,BTMXT4,1e85514a-d9c6-4e32-bd2c-42a47e92b0a6,616863
112969,BTM_8,112965,BTM_N5,T5,Closed,Transformer,YES,0,75,0,BTMXT5,2c824a3d-26d5-4fc2-8f64-483081ce3dc4,616864
112969,BTM_8,112966,BTM_N6,T6,Closed,Transformer,YES,0,75,0,BTMXT6,430927e3-982d-43f0-ac26-a605037cdc95,616865
112969,BTM_8,112967,BTM_N7,T7,Closed,Transformer,YES,0,75,0,BTMXT7,622373,640b42f3-8520-4c22-b5cf-78861e704747
112969,BTM_8,112968,BTM_N8,T8,Closed,Transformer,YES,0,75,0,BTMXT8,622374,86fea635-8d2b-4fdb-bc26-7bc317aad7ef
112981,CRAWFISH_W1,112982,CRAWFISH_C1,1,Closed,Line,NO,0,9999,0,676294,690f6f2a-d672-4fde-b538-69d2be469e3e,
112983,CRAWFISH_8,112981,CRAWFISH_W1,T1,Closed,Transformer,YES,-91.8,183,50.2,CRAWFISHMPT1,676340,8be28d55-19ce-4006-a705-848142cee807
113101,CLO_B1,113103,CLO_C1,1,Closed,Line,NO,0,9999,0,679540,f900b4f7-9ca5-4bcd-9be8-05bfdfeffb32,
113102,CLO_B2,113104,CLO_C2,1,Closed,Line,NO,0,9999,0,679541,7d41722b-a31f-490e-87f1-7dc58613650a,
113106,CLO_8,113101,CLO_B1,T1,Closed,Transformer,YES,0,110,0,CLOKT1,679670,dd9c3820-2d8f-4de1-93e3-e757aaec088e
113106,CLO_8,113102,CLO_B2,T2,Closed,Transformer,YES,0,110,0,CLOKT2,679671,b685b054-7b67-42da-a027-b4a03823b0f6
113106,CLO_8,113107,CLO_PH_8,1,Closed,Line,NO,0,9999,0,1159e241-2387-4b41-8e32-391b1d66711d,873658,
113107,CLO_PH_8,113105,CLO_PH_B1,T1,Closed,Transformer,YES,0,115,0,CLOKT3,2d924c9d-b45a-4446-8af3-db1c7937da6b,873681
113219,JAD_8,113211,JAD_N1,T1,Closed,Transformer,YES,0,75,0,JADXT1,678930,ce9996c7-d334-467b-9896-c28b8d218d17
113219,JAD_8,113212,JAD_N2,T2,Closed,Transformer,YES,0,75,0,JADXT2,3a62d176-d3f2-477d-8f1a-61173daf609e,678931
113219,JAD_8,113213,JAD_N3,T3,Closed,Transformer,YES,0,75,0,JADXT3,678932,ffe5347c-39a0-4784-8908-5f50e5c6f818
113219,JAD_8,113214,JAD_N4,T4,Closed,Transformer,YES,0,75,0,JADXT4,678933,7656dc81-8459-45fe-8837-613186e762d3
113219,JAD_8,113215,JAD_N5,T5,Closed,Transformer,YES,0,75,0,JADXT5,24d94519-18e1-48d9-aed5-5eefd3555b25,678934
113219,JAD_8,113216,JAD_N6,T6,Closed,Transformer,YES,0,75,0,JADXT6,678935,e03e3589-dcc2-4381-a29d-eeff027db975
113219,JAD_8,113217,JAD_N7,T7,Closed,Transformer,YES,0,75,0,JADXT7,678936,76326d50-873e-4af6-b5da-97908136ef25
113219,JAD_8,113218,JAD_N8,T8,Closed,Transformer,YES,0,75,0,JADXT8,37699ae0-eb19-4230-875b-2a6dd93bf01a,678937
113302,BRZBND_8,113301,BRZBND_B1,T1,Closed,Transformer,YES,0,113,0,RBNKT01,667918,dd55be91-08e4-44f3-9309-7dbe5920a9bb
113323,SAH_5,113321,SAH_B1,T1,Closed,Transformer,YES,0,265,0,SAHKT1,1e2dc073-ae8b-457f-af52-8d1509727006,862026
113323,SAH_5,113322,SAH_B2,T2,Closed,Transformer,YES,0,263,0,SAHKT2,4afbd781-a320-4148-9898-6b3a0e5ed7e7,862050
113331,HLY_B1,113332,HLY_B2,1,Open,Line,NO,0,9999,0,699617,cf136a0e-302d-44c5-8b71-9ce315f0dd81,
113333,HLY_8,113331,HLY_B1,T1,Closed,Transformer,YES,0,120,0,HLYXT1,699712,dfeeef86-f5a8-4940-a8a5-d467f18b7d63
113333,HLY_8,113332,HLY_B2,T2,Closed,Transformer,YES,0,120,0,HLYXT2,699713,e8019fe1-6428-4edd-b88a-d782a65fc8e2
113341,TNG_S1,113342,TNG_S2,1,Open,Line,NO,0,9999,0,3e88da84-a9c8-4130-8273-1736e192cdb2,750091,
113341,TNG_S1,113343,TNG_C1,1,Closed,Line,NO,0,9999,0,28877ecd-8c1b-4ce4-8b06-8141cbb2a5bb,750061,
113342,TNG_S2,113344,TNG_C2,1,Closed,Line,NO,0,9999,0,750062,c085b25d-06e7-49a3-8207-a078dc2e9570,
113345,TNG_5,113341,TNG_S1,T1,Closed,Transformer,YES,0,150,0,TNGKT1,6d1ebcbd-7aff-425f-b755-efad99c506e9,750147
113345,TNG_5,113342,TNG_S2,T2,Closed,Transformer,YES,0,150,0,TNGKT2,41c11c06-1c8b-4a5c-9393-101c0fc46cb0,750148
113430,CTW_B1,113432,CTW_S2,1,Open,Line,NO,0,9999,0,7393a704-2085-4f90-b172-5a57e08c61dc,740340,
113431,CTW_S1,113432,CTW_S2,1,Open,Line,NO,0,9999,0,679251,959a27b7-5315-44ae-8a12-bb3d29d9b225,
113431,CTW_S1,113433,CTW_C1,1,Closed,Line,NO,0,9999,0,080dced1-d20c-4e9f-9e46-8faca381ea30,678119,
113432,CTW_S2,113434,CTW_C2,1,Closed,Line,NO,0,9999,0,36609b93-b3c0-49cd-a140-51a76be9b327,678118,
113435,CTW_8,113430,CTW_B1,T3,Closed,Transformer,YES,0,180,0,CTWKT3,740323,8eeead58-564c-49b4-b983-a202c2273427
113435,CTW_8,113431,CTW_S1,T1,Closed,Transformer,YES,0,207,0,CTWKT1,47c900dd-c22e-4985-aedf-5909aa49766b,679301
113435,CTW_8,113432,CTW_S2,T2,Closed,Transformer,YES,0,207,0,CTWKT2,07e9e213-c7d1-4cde-8dc1-f6b15c9d64bc,679302
113541,ADL_S1,113543,ADL_C1,1,Closed,Line,NO,0,9999,0,3bf36d40-3782-405e-87ca-ab7f207d950a,765413,
113542,ADL_8,113541,ADL_S1,T1,Closed,Transformer,YES,0,137,0,ADLXT1,704188,b1e2ee2c-05cd-4aea-8210-9fe398ffcbdb
113611,JAR_B1,113612,JAR_B2,1,Open,Line,NO,0,9999,0,716822,d96642ee-46ad-4c0a-a5bf-1587fe9ad980,
113613,JAR_5,113611,JAR_B1,T1,Closed,Transformer,YES,0,182,0,JARKT1,716918,8d7ce80d-c8a1-443c-bf53-0d6a772d1302
113613,JAR_5,113612,JAR_B2,T2,Closed,Transformer,YES,0,182,0,JARKT2,230b3083-d59c-4ce4-a607-c96f25678b0b,716919
113701,DMA_S1,113702,DMA_C1,1,Closed,Line,NO,0,9999,0,3851ec66-3a83-406f-83ca-5d5081b4b054,707311,
113703,DMA_8,113701,DMA_S1,T1,Closed,Transformer,YES,0,140,0,DMAKT1,5876e57e-b76b-4ad5-b1cd-07359916ec48,707363
113801,BYP_B1,113802,BYP_SD,KB,Closed,Line,NO,0,239,0,KBR1,6e2a7f51-c375-4eb0-9c6d-aef2f8c239d7,823800
113803,BYP_5,113802,BYP_SD,T1,Closed,Transformer,YES,0,238,0,BYPKT1,824101,a4817359-1262-43dc-94c5-3bd54a8b7ffe
113862,RHA_8,113861,RHA_B1,T1,Closed,Transformer,YES,0,225.2,0,RHAKT1,840221,f9abbb46-7015-49b7-a8ca-cc6dcb382ccd
113921,PAR_S1,113922,PAR_S2,1,Open,Line,NO,0,9999,0,739476,e25780af-4e14-4f25-9dbf-1b792e2ad0b0,
113921,PAR_S1,113923,PAR_C1,1,Closed,Line,NO,0,9999,0,739439,df40819a-e50c-4dc4-b2ac-889ab61a8850,
113922,PAR_S2,113924,PAR_C2,1,Closed,Line,NO,0,9999,0,739440,a2fdb7d4-4f48-47ad-b2c2-6d11c235c434,
113925,PAR_5,113921,PAR_S1,T1,Closed,Transformer,YES,0,275,0,PARKT1,739559,e4326cfb-0487-4d79-b7d8-847d6f5f4da2
113925,PAR_5,113922,PAR_S2,T2,Closed,Transformer,YES,0,275,0,PARKT2,04ad3bf5-494a-4ac6-96ad-cd48b8c760b3,739560
114042,HEN_5,114041,HEN_B1,T1,Closed,Transformer,YES,0,180,0,HENT1,774063,d8912d66-78d5-4862-b289-8fdf8fb708fd
114042,HEN_5,114043,HEN_B2,T1,Closed,Transformer,YES,0,210,0,HENKT2,1a72828e-5ff4-44ea-a64a-80793f3f5f00,857486
114091,PEY2_W1,114092,PEY2_C1,1,Closed,Line,NO,0,9999,0,745617,8cd1e604-2736-4f8d-9d7e-437290f078a5,
114093,PEY2_5,114092,PEY2_C1,T1,Closed,Transformer,YES,0,290,0,PCTKT1,745660,c90025af-b1cc-4116-8e52-2e41db7cdae0
114141,ORIANA_S1,114142,ORIANA_C1,1,Closed,Line,NO,0,9999,0,738018,8b55c1b0-1273-41c4-b1d3-bc24b0a84c49,
114143,ORIANA_8,114141,ORIANA_S1,T1,Closed,Transformer,YES,-129,300,43,ORIANAT1,738073,d721625e-ffca-486b-b56d-c94101a569e8
114191,WZRD_ESS_B1,114192,WZRD_ESS_C1,1,Closed,Line,NO,0,9999,0,763277,a88ca38f-1719-40d1-9e45-59a161127233,
114193,WZRD_ESS_8,114191,WZRD_ESS_B1,T1,Closed,Transformer,YES,0,177,0,WZRD_ESST1,763351,7800b7cc-8747-4212-a7dd-eb0fa397bda2
114211,MAG_W1,114212,MAG_W2,1,Open,Line,NO,0,9999,0,743110,8649ece6-8f46-44c9-a825-11114fd86084,
114211,MAG_W1,114213,MAG_C1,1,Closed,Line,NO,0,9999,0,743113,7c7d5432-4a73-4401-877a-99bab8fe428d,
114212,MAG_W2,114214,MAG_C2,1,Closed,Line,NO,0,9999,0,743111,a5bcd20d-620d-431a-94c9-689c15fa6b59,
114215,MAG_5,114211,MAG_W1,T1,Closed,Transformer,YES,0,140,0,MAGKT1,743175,f7bef755-962d-4653-8da7-88703690c307
114215,MAG_5,114212,MAG_W2,T2,Closed,Transformer,YES,0,140,0,MAGKT2,743176,b3b4c6fc-03a1-4dc2-b707-5c8a575ca5ad
114262,EVLN_ESS_8,114261,EVLN_ESS_B1,T1,Closed,Transformer,YES,0,250,0,EVLN_ESST1,6954d0d0-4d15-4a5c-9a18-24c36831b00b,752476
114332,CAST_ESS_8,114331,CAST_ESS_B1,T1,Closed,Transformer,YES,-154,232,66.4,CAST_ESST1,315a49fc-8fe4-4777-a256-852e12722191,776413
114343,BCNV_ESS_8,114341,BCNV_ESS_B1,T1,Closed,Transformer,YES,0,175,0,BCNV_ESST1,749349,b65d4c71-1ab3-4a15-b3ab-3d452688a830
114512,VERT_ESS_8,114511,VERT_ESS_B1,T1,Closed,Transformer,YES,0,230,0,VERT_ESSMPT,293a2bf7-01ed-4563-9d01-11bd43d80c1a,849659
114521,KEG_B1,114522,KEG_C1,1,Closed,Line,NO,0,9999,0,850335,ed9ab3c8-1197-43c4-b11c-22a5f4a9f924,
114523,KEG_8,114521,KEG_B1,T1,Closed,Transformer,YES,0,190,0,KEGT1,33a9edc2-53a6-4e0f-93de-04d8eadb9a56,854100
114581,LNP_S1,114582,LNP_C1,1,Closed,Line,NO,0,9999,0,471af23b-7d72-42d0-9456-b8429395d5db,842082,
114583,LNP_8,114581,LNP_S1,T1,Closed,Transformer,YES,0,150,0,LNPKT1,842141,a746f21b-ec42-4b99-9627-b9fc70e517a2
114922,DESN_ESS_8,114921,DESN_ESS_B1,T1,Closed,Transformer,YES,0,230,0,DESN_ESST1,3f807b46-7138-4042-a260-356a734df267,775882
115092,RVN_8,115091,RVN_B1,T1,Open,Transformer,YES,0,166,0,RVNKT1,7bb8c210-460b-4d4b-9fd2-25b78b7204b8,873778
115102,BCNV2_ES_8,115101,BCNV2_ES_B1,T1,Closed,Transformer,YES,0,175,0,BCNV2_EST1,868110,b82b553d-60c7-4e35-9aeb-14bb9184b476
115113,CLT_8,115111,CLT_B1,T1,Closed,Transformer,YES,0,115,0,CLTKT1,654821e7-f4d1-4c82-8f44-bad5b46693f1,872736
115113,CLT_8,115112,CLT_B2,T2,Closed,Transformer,YES,0,115,0,CLTKT2,5cc455ac-c243-4f6e-b9df-275610c5d446,872737
120001,WLSH_WLSHG1,120002,WLSH_CB1,1,Closed,Line,NO,0,9999,0,7966,ec3ae0db-1132-4b0a-824a-345acad2ed65,
120001,WLSH_WLSHG1,120003,WLSH_CB2,1,Closed,Line,NO,0,9999,0,113402,ce70a2ce-77a6-4d56-8ef8-99a99cd71ebc,
120095,FTR_1_5,120091,FTR_FTR_G1,G1,Closed,Transformer,YES,0,190,0,FTRFMR1,279192,d450f81c-7533-468a-9694-6200ea524e2e
120095,FTR_1_5,120092,FTR_FTR_G2,G1,Closed,Transformer,YES,0,190,0,FTRFMR2,279193,2b457ead-37b4-489a-b404-7cd3834954b3
120095,FTR_1_5,120093,FTR_FTR_G3,G1,Closed,Transformer,YES,0,190,0,FTRFMR3,279196,ea1cd9b8-aff0-499e-84d1-ecfaa9e3ebf2
120095,FTR_1_5,120094,FTR_FTR_G4,G1,Closed,Transformer,YES,0,467,0,FTRFMR4,280195,4fc61917-4e6f-4685-ab7f-9aa03087d28d
120133,OAKGROVE_5,120134,OAKGROV1_5,1,Closed,Line,NO,-3.4,9999,0,70424,ddbea0ff-5607-4c7a-a142-a0d186cb9227,
120133,OAKGROVE_5,120135,OAKGROV2_5,1,Closed,Line,NO,3.4,9999,0,117163,342a3170-1724-469c-be90-0313fd65a816,
120133,OAKGROVE_5,120136,OAKGROVE_8,1,Closed,Transformer,YES,0,100,0,OGSESFMR1,279849,596ceed8-e02c-486e-8abb-c3c052aea1ef
120134,OAKGROV1_5,120131,OGSES_UNIT1A,2,Closed,Transformer,YES,0,950,0,OGSESMPT1,279870,c22db553-eff5-4b0b-9db8-c634442d99c7
120135,OAKGROV2_5,120132,OGSES_UNIT2,3,Closed,Transformer,YES,0,900,0,OGSESMPT2,1350b9e4-f49d-46a3-b15b-d3f254ed2e27,279869
120151,TRSES_UNIT6,24112,TRSES6_1,1,Closed,Transformer,YES,169.5,297,57.1,TRSESMR6T,279061,c47a0799-42da-4b8d-89ad-7275c0a93a2d
120162,NACPW_1_8,120161,NACPW_UNIT1,1,Closed,Transformer,YES,0,153,0,NACPWGSU1,262953,932c2c4b-bfc7-4a7b-8728-3883ea2948c2
120191,KELAM_SL_S1,120192,KELAM_SL_C1,1,Closed,Line,NO,0,9999,0,26d2f55c-0dbf-4f78-acd6-92ab7bc4e7bd,461275,
