teid,RdfId,PsseType,NodeType,CircuitIdentifier,Name,BusNumber1,BusName1,Substation1,BusNumber2,BusName2,Substation2,EquipmentName,OpEqName,branch_id,branch_name,b1,b2,ckt,DeviceType,FromName,ToName,OP_EQCODE,EQNAME,match_status,opeq_status
280172,4e58bb88-659a-44e4-8429-15c7315df04c,Transformer,PowerTransformer,1,24_5 24kV-345kV,170125,CALAVER_JKS1,CALAVERS,5400,SPRUCE,CALAVERS,24_5,CALAVERS_24_5,60080573.0,CALAVERS_345_24_5,,,1,Transformer,CALAVER_JKS1,SPRUCE,CALAVERS_345_24_5,345_24_5,duplicate_match,different
280174,4eef2a63-b41a-4156-b02c-351f6e8e046b,Transformer,PowerTransformer,G1,MT5 138kV-20kV,49216,GENWAP5_05_8,WAP,110015,WAP_WAP_G5,WAP,MT5,WAP_MT5,60088361.0,WAP_WAPMT5_,,,G1,Transformer,W_A_P___138A,WAP_WAP_G5,WAP_WAPMT5_,WAPMT5_,duplicate_match,different
280174,4eef2a63-b41a-4156-b02c-351f6e8e046b,Transformer,PowerTransformer,G1,MT5 138kV-20kV,49216,GENWAP5_05_8,WAP,110015,WAP_WAP_G5,WAP,MT5,WAP_MT5,60111616.0,WAP_MT5,,,G1,Transformer,GENWAP5_05_8,WAP_WAP_G5,WAP_MT5,,duplicate_match,different
280177,532838a5-253c-4e39-ad22-c821c711e4d6,Transformer,PowerTransformer,G1,22T 138kV-13.8kV,110797,CBEC_1_8,CBEC,110792,CBEC_GT2,CBEC,22T,CBEC_22T,60111857.0,CBEC_22T,,,G1,Transformer,CBEC_GT2,CBEC_1_8,CBEC_22T,,duplicate_match,different
280177,532838a5-253c-4e39-ad22-c821c711e4d6,Transformer,PowerTransformer,G1,22T 138kV-13.8kV,110797,CBEC_1_8,CBEC,110792,CBEC_GT2,CBEC,22T,CBEC_22T,60003684.0,CBEC_22T701,,,G1,Transformer,CBEC_GT2,CBEC_1_8,CBEC_22T701,22T701,duplicate_match,different
280179,53f22172-f865-4d12-a815-5aea288d3f84,Transformer,PowerTransformer,2,T2 69kV-138kV,5930,PWRPLT69,SILASRAY,59300,PWRPLANT,SILASRAY,T2,SILASRAY_T2,60010424.0,SILASRAY_T2_L,,,2,Transformer,PWRPLT69,PWRPLANT,SILASRAY_T2_L,T2_L,duplicate_match,different
280179,53f22172-f865-4d12-a815-5aea288d3f84,Transformer,PowerTransformer,2,T2 69kV-138kV,5930,PWRPLT69,SILASRAY,59300,PWRPLANT,SILASRAY,T2,SILASRAY_T2,60007216.0,SILASRAY_T2,,,2,Transformer,PWRPLT69,PWRPLANT,SILASRAY_T2,T2,duplicate_match,different
280181,54466876-4327-43f7-b152-8cf0e2be17f2,Transformer,PowerTransformer,3,T2 69kV-13.8kV,32875,BRYN_DSBY69,DANSBY,120052,DAN_DANSBYG2,DANSBY,T2,DANSBY_T2,60111382.0,DANSBY_T2_H,,,3,Transformer,BRYN_DSBY69,DAN_DANSBYG2,DANSBY_T2_H,,duplicate_match,different
280181,54466876-4327-43f7-b152-8cf0e2be17f2,Transformer,PowerTransformer,3,T2 69kV-13.8kV,32875,BRYN_DSBY69,DANSBY,120052,DAN_DANSBYG2,DANSBY,T2,DANSBY_T2,60004227.0,DANSBY_GSUXFMR2,,,3,Transformer,DAN_DANSBYG2,BRYN_DSBY69,DANSBY_GSUXFMR2,GSUXFMR2,duplicate_match,different
280182,54a3f6ba-ac7d-41f8-b7a7-5ccaf4ed3661,Transformer,PowerTransformer,G1,XT4D 138kV-1kV,49203,GENTHW4X04_8,THW,49172,49172_STAR,THW,XT4D,THW_XT4D,60087857.0,THW_THWXT4D,,,G1,Transformer,49172_STAR,T_H_W___138E,THW_THWXT4D,THWXT4D,duplicate_match,different
280182,54a3f6ba-ac7d-41f8-b7a7-5ccaf4ed3661,Transformer,PowerTransformer,G1,XT4D 138kV-1kV,49203,GENTHW4X04_8,THW,49172,49172_STAR,THW,XT4D,THW_XT4D,60111598.0,THW_XT4D,,,G1,Transformer,49172_STAR,GENTHW4X04_8,THW_XT4D,,duplicate_match,different
280184,55075a59-6484-4fc0-8c32-7db29300e417,Transformer,PowerTransformer,A4,A4P 345kV-1kV,42500,DOW____POI_5,DOW,49194,DOW____A4STR,DOW,A4P,DOW_A4P,60111464.0,DOW_A4P,,,A4,Transformer,DOW____POI_5,DOW____A4STR,DOW_A4P,,duplicate_match,different
280184,55075a59-6484-4fc0-8c32-7db29300e417,Transformer,PowerTransformer,A4,A4P 345kV-1kV,42500,DOW____POI_5,DOW,49194,DOW____A4STR,DOW,A4P,DOW_A4P,60004352.0,DOW_DOW_A4P,,,A4,Transformer,DOW____POI_5,DOW____A4STR,DOW_DOW_A4P,DOW_A4P,duplicate_match,different
280195,4fc61917-4e6f-4685-ab7f-9aa03087d28d,Transformer,PowerTransformer,G1,FMR4 345kV-22kV,120095,FTR_1_5,FTR,120094,FTR_FTR_G4,FTR,FMR4,FTR_FMR4,60112058.0,FTR_FMR4,,,G1,Transformer,FTR_FTR_G4,FTR_1_5,FTR_FMR4,,duplicate_match,different
280195,4fc61917-4e6f-4685-ab7f-9aa03087d28d,Transformer,PowerTransformer,G1,FMR4 345kV-22kV,120095,FTR_1_5,FTR,120094,FTR_FTR_G4,FTR,FMR4,FTR_FMR4,60082423.0,FTR_UXFMR4,,,G1,Transformer,,,FTR_UXFMR4,UXFMR4,duplicate_match,different
280198,6557a8ca-97f1-41f4-b9da-ab9a8e8708d7,Transformer,PowerTransformer,5,RGT7 69kV-13.2kV,32864,BRYN_ATK69,ATKINS,120013,ATK_ATKINSG7,ATKINS,RGT7,ATKINS_RGT7,60079775.0,ATKINS_XFMRGT7,,,5,Transformer,,,ATKINS_XFMRGT7,XFMRGT7,duplicate_match,different
280198,6557a8ca-97f1-41f4-b9da-ab9a8e8708d7,Transformer,PowerTransformer,5,RGT7 69kV-13.2kV,32864,BRYN_ATK69,ATKINS,120013,ATK_ATKINSG7,ATKINS,RGT7,ATKINS_RGT7,60111379.0,ATKINS_RGT7,,,5,Transformer,BRYN_ATK69,ATK_ATKINSG7,ATKINS_RGT7,,duplicate_match,different
280213,6baf3c5f-6b7d-4085-8105-b9f882814f6b,Transformer,PowerTransformer,6,FMR3 138kV-16kV,160236,NEDIN_3_8,NEDIN,160233,NED_NEDIN_G3,NEDIN,FMR3,NEDIN_FMR3,60084988.0,NEDIN_UXFMR3,,,6,Transformer,,,NEDIN_UXFMR3,UXFMR3,duplicate_match,different
280213,6baf3c5f-6b7d-4085-8105-b9f882814f6b,Transformer,PowerTransformer,6,FMR3 138kV-16kV,160236,NEDIN_3_8,NEDIN,160233,NED_NEDIN_G3,NEDIN,FMR3,NEDIN_FMR3,60112558.0,NEDIN_FMR3,,,6,Transformer,NED_NEDIN_G3,NEDIN_3_8,NEDIN_FMR3,,duplicate_match,different
280215,5538c4e3-809a-492d-93c7-b7e30fb78339,Transformer,PowerTransformer,2,MR1B 345kV-22kV,1900,COMCHPKW_5,CPSES,150111,CPSES_UNIT1,CPSES,MR1B,CPSES_MR1B,60110755.0,CPSES_MR1B,,,2,Transformer,COMCHPKW_5,CPSES_UNIT1,CPSES_MR1B,,duplicate_match,different
280215,5538c4e3-809a-492d-93c7-b7e30fb78339,Transformer,PowerTransformer,2,MR1B 345kV-22kV,1900,COMCHPKW_5,CPSES,150111,CPSES_UNIT1,CPSES,MR1B,CPSES_MR1B,60081121.0,CPSES_UXFMR1B,,,2,Transformer,,,CPSES_UXFMR1B,UXFMR1B,duplicate_match,different
280217,56b1d50e-d0f5-400d-a6e6-e6d6cda00a0c,Transformer,PowerTransformer,2,GSU2 138kV-6.9000001kV,7087,L_CORONA8_1Y,CORONA,180005,BUCHAN_2,CORONA,GSU2,CORONA_GSU2,60111020.0,CORONA_GSU2,,,2,Transformer,L_CORONA8_1Y,BUCHAN_2,CORONA_GSU2,,duplicate_match,different
280217,56b1d50e-d0f5-400d-a6e6-e6d6cda00a0c,Transformer,PowerTransformer,2,GSU2 138kV-6.9000001kV,7087,L_CORONA8_1Y,CORONA,180005,BUCHAN_2,CORONA,GSU2,CORONA_GSU2,60004074.0,CORONA_GSUT2,,,2,Transformer,L_CORONA8_1Y,BUCHAN_2,CORONA_GSUT2,GSUT2,duplicate_match,different
280218,587459d0-688f-48fb-b34c-a88d3d9d8c02,Transformer,PowerTransformer,6,2TFC 345kV-18.1kV,130328,OECCS_2_5,OECCS,130326,OECCS_UNIT2,OECCS,2TFC,OECCS_2TFC,60112103.0,OECCS_2TFC,,,6,Transformer,OECCS_UNIT2,OECCS_2_5,OECCS_2TFC,,duplicate_match,different
280218,587459d0-688f-48fb-b34c-a88d3d9d8c02,Transformer,PowerTransformer,6,2TFC 345kV-18.1kV,130328,OECCS_2_5,OECCS,130326,OECCS_UNIT2,OECCS,2TFC,OECCS_2TFC,60085323.0,OECCS_ST2,,,6,Transformer,,,OECCS_ST2,ST2,duplicate_match,different
280220,590e7c16-cb52-48e5-a0c2-90598ec7f4ab,Transformer,PowerTransformer,12,TR08 69kV-13.8kV,110448,FORMOSA_8_9,FORMOSA,110459,FOR_FORMOSG9,FORMOSA,TR08,FORMOSA_TR08,60111807.0,FORMOSA_TR08,,,12,Transformer,FORMOSA_8_9,FOR_FORMOSG9,FORMOSA_TR08,,duplicate_match,different
280220,590e7c16-cb52-48e5-a0c2-90598ec7f4ab,Transformer,PowerTransformer,12,TR08 69kV-13.8kV,110448,FORMOSA_8_9,FORMOSA,110459,FOR_FORMOSG9,FORMOSA,TR08,FORMOSA_TR08,60004747.0,FORMOSA_TR08H,,,12,Transformer,FORMOSA_8_9,FOR_FORMOSG9,FORMOSA_TR08H,TR08H,duplicate_match,different
280222,5bf89b61-896d-4b4f-9f7a-d5d9c61cf2d9,Transformer,PowerTransformer,2,T2 345kV-34.5kV,180961,IND_1_5,INDL,181011,IND_INADALE2,INDL,T2,INDL_T2,60005470.0,INDL_IND_T2,,,2,Transformer,IND_1_5,IND_INADALE2,INDL_IND_T2,IND_T2,duplicate_match,different
280222,5bf89b61-896d-4b4f-9f7a-d5d9c61cf2d9,Transformer,PowerTransformer,2,T2 345kV-34.5kV,180961,IND_1_5,INDL,181011,IND_INADALE2,INDL,T2,INDL_T2,60112790.0,INDL_T2,,,2,Transformer,IND_1_5,IND_INADALE2,INDL_T2,,duplicate_match,different
280227,6eaa0bc9-7631-4bcc-9fd7-cc78b3f6195f,Transformer,PowerTransformer,1,GSU4 138kV-13.8kV,110279,AMOCOOIL_6_8,AMOCOOIL,110283,AMO_AMOCO_S1,AMOCOOIL,GSU4,AMOCOOIL_GSU4,60079578.0,AMOCOOIL_GSUT4,,,1,Transformer,AMO_AMOCO_S1,AMOCOOIL_6_8,AMOCOOIL_GSUT4,GSUT4,duplicate_match,different
280227,6eaa0bc9-7631-4bcc-9fd7-cc78b3f6195f,Transformer,PowerTransformer,1,GSU4 138kV-13.8kV,110279,AMOCOOIL_6_8,AMOCOOIL,110283,AMO_AMOCO_S1,AMOCOOIL,GSU4,AMOCOOIL_GSU4,60111780.0,AMOCOOIL_GSU4,,,1,Transformer,AMOCOOIL_6_8,AMO_AMOCO_S1,AMOCOOIL_GSU4,,duplicate_match,different
280233,707fd4ad-944f-4dbd-aa63-1dc3ac71a3dc,Transformer,PowerTransformer,G1,MT1 138kV-13.8kV,40480,DIABOX_POI_8,DIB,110171,DIB_DIB_G1,DIB,MT1,DIB_MT1,60081600.0,DIB_XF_1_138,,,G1,Transformer,DIB_DIB_G1,DS_BAT__138A,DIB_XF_1_138,XF_1_138,duplicate_match,different
280233,707fd4ad-944f-4dbd-aa63-1dc3ac71a3dc,Transformer,PowerTransformer,G1,MT1 138kV-13.8kV,40480,DIABOX_POI_8,DIB,110171,DIB_DIB_G1,DIB,MT1,DIB_MT1,60111415.0,DIB_MT1H,,,G1,Transformer,DIABOX_POI_8,DIB_DIB_G1,DIB_MT1H,,duplicate_match,different
280238,71d541a1-59f7-474b-b376-db21bb444474,Transformer,PowerTransformer,2,1TFB 345kV-18.1kV,130327,OECCS_1_5,OECCS,130322,OECCS_CT12,OECCS,1TFB,OECCS_1TFB,60085319.0,OECCS_CT12,,,2,Transformer,,,OECCS_CT12,CT12,duplicate_match,different
280238,71d541a1-59f7-474b-b376-db21bb444474,Transformer,PowerTransformer,2,1TFB 345kV-18.1kV,130327,OECCS_1_5,OECCS,130322,OECCS_CT12,OECCS,1TFB,OECCS_1TFB,60112100.0,OECCS_1TFB,,,2,Transformer,OECCS_CT12,OECCS_1_5,OECCS_1TFB,,duplicate_match,different
280239,727aae82-b8d5-4099-91c9-351b33b1088f,Transformer,PowerTransformer,7,TR03 69kV-13.8kV,110443,FORMOSA_3_9,FORMOSA,110453,FOR_FORMOSG3,FORMOSA,TR03,FORMOSA_TR03,60111802.0,FORMOSA_TR03,,,7,Transformer,FORMOSA_3_9,FOR_FORMOSG3,FORMOSA_TR03,,duplicate_match,different
280239,727aae82-b8d5-4099-91c9-351b33b1088f,Transformer,PowerTransformer,7,TR03 69kV-13.8kV,110443,FORMOSA_3_9,FORMOSA,110453,FOR_FORMOSG3,FORMOSA,TR03,FORMOSA_TR03,60004742.0,FORMOSA_TR03H,,,7,Transformer,FORMOSA_3_9,FOR_FORMOSG3,FORMOSA_TR03H,TR03H,duplicate_match,different
280242,74647163-4254-454b-a479-c64b29a1b953,Transformer,PowerTransformer,3,FMR1 138kV-24kV,160122,COLETO_1_8,COLETO,160121,COL_COLETOG1,COLETO,FMR1,COLETO_FMR1,60112544.0,COLETO_FMR1,,,3,Transformer,COL_COLETOG1,COLETO_1_8,COLETO_FMR1,,duplicate_match,different
280242,74647163-4254-454b-a479-c64b29a1b953,Transformer,PowerTransformer,3,FMR1 138kV-24kV,160122,COLETO_1_8,COLETO,160121,COL_COLETOG1,COLETO,FMR1,COLETO_FMR1,60080987.0,COLETO_138_24_1,,,3,Transformer,,,COLETO_138_24_1,138_24_1,duplicate_match,different
280245,75721c92-1238-499d-8a7b-7afa6ccabe87,Transformer,PowerTransformer,1,GSU3 69kV-13.8kV,110507,SCLPCOGN_1_9,SCLPCOGN,110503,SCLP_SCLPC_3,SCLPCOGN,GSU3,SCLPCOGN_GSU3,60111820.0,SCLPCOGN_GSU3,,,1,Transformer,SCLP_SCLPC_3,SCLPCOGN_1_9,SCLPCOGN_GSU3,,duplicate_match,different
280245,75721c92-1238-499d-8a7b-7afa6ccabe87,Transformer,PowerTransformer,1,GSU3 69kV-13.8kV,110507,SCLPCOGN_1_9,SCLPCOGN,110503,SCLP_SCLPC_3,SCLPCOGN,GSU3,SCLPCOGN_GSU3,60087200.0,SCLPCOGN_SCLPGSU3,,,1,Transformer,SCLPCOGN_1_9,SCLP_SCLPC_3,SCLPCOGN_SCLPGSU3,SCLPGSU3,duplicate_match,different
280249,784c95be-e9da-432c-9af0-9a8c1851fbf4,Transformer,PowerTransformer,G1,XF41 345kV-16kV,110076,CBY4_1_5,CBY4,110073,CBY4_CT41,CBY4,XF41,CBY4_XF41,60111745.0,CBY4_XF41,,,G1,Transformer,CBY4_CT41,CBY4_1_5,CBY4_XF41,,duplicate_match,different
280249,784c95be-e9da-432c-9af0-9a8c1851fbf4,Transformer,PowerTransformer,G1,XF41 345kV-16kV,110076,CBY4_1_5,CBY4,110073,CBY4_CT41,CBY4,XF41,CBY4_XF41,60003708.0,CBY4_GSU-XF-41001,,,G1,Transformer,CBY4_CT41,CBY4_1_5,CBY4_GSU-XF-41001,GSU-XF-41001,duplicate_match,different
280251,7a8861c4-5780-4484-bda4-ca095c1da252,Transformer,PowerTransformer,2,FMR2 345kV-18kV,246,BOSQUESW5,BOSQUESW,150142,BOSQ_BSQSU_2,BOSQUESW,FMR2,BOSQUESW_FMR2,60110601.0,BOSQUESW_FMR2,,,2,Transformer,BOSQUESW5,BOSQ_BSQSU_2,BOSQUESW_FMR2,,duplicate_match,different
280251,7a8861c4-5780-4484-bda4-ca095c1da252,Transformer,PowerTransformer,2,FMR2 345kV-18kV,246,BOSQUESW5,BOSQUESW,150142,BOSQ_BSQSU_2,BOSQUESW,FMR2,BOSQUESW_FMR2,60080320.0,BOSQUESW_GSUXFMR2,,,2,Transformer,,,BOSQUESW_GSUXFMR2,GSUXFMR2,duplicate_match,different
280253,7b353650-91b1-4ecb-97d3-fdc6ab838ff1,Transformer,PowerTransformer,1,MR11 345kV-18kV,900730,LPCCS_1_5,LPCCS,140061,LPCCS_CT11,LPCCS,MR11,LPCCS_MR11,60010696.0,LPCCS_MR11,,,1,Transformer,LPCCS_CT11,LPCCS_1_5,LPCCS_MR11,MR11,duplicate_match,different
280253,7b353650-91b1-4ecb-97d3-fdc6ab838ff1,Transformer,PowerTransformer,1,MR11 345kV-18kV,900730,LPCCS_1_5,LPCCS,140061,LPCCS_CT11,LPCCS,MR11,LPCCS_MR11,60084127.0,LPCCS_UCXFMR11,,,1,Transformer,,,LPCCS_UCXFMR11,UCXFMR11,duplicate_match,different
280254,7bc4e247-6c66-46bc-aa84-ff46d1ca424e,Transformer,PowerTransformer,2,FMR2 345kV-21kV,1939,MDLTHELP_S5,MDANP,150152,MDANP_CT2,MDANP,FMR2,MDANP_FMR2,60084398.0,MDANP_UCXFMR2_H,,,2,Transformer,,,MDANP_UCXFMR2_H,UCXFMR2_H,duplicate_match,different
280254,7bc4e247-6c66-46bc-aa84-ff46d1ca424e,Transformer,PowerTransformer,2,FMR2 345kV-21kV,1939,MDLTHELP_S5,MDANP,150152,MDANP_CT2,MDANP,FMR2,MDANP_FMR2,60110765.0,MDANP_FMR2,,,2,Transformer,MDLTHELP_S5,MDANP_CT2,MDANP_FMR2,,duplicate_match,different
280256,7f5f26e0-51b4-49bd-8f04-6e42e12ce675,Transformer,PowerTransformer,2,MR2B 345kV-22kV,1900,COMCHPKW_5,CPSES,150112,CPSES_UNIT2,CPSES,MR2B,CPSES_MR2B,60081123.0,CPSES_UXFMR2B,,,2,Transformer,,,CPSES_UXFMR2B,UXFMR2B,duplicate_match,different
280256,7f5f26e0-51b4-49bd-8f04-6e42e12ce675,Transformer,PowerTransformer,2,MR2B 345kV-22kV,1900,COMCHPKW_5,CPSES,150112,CPSES_UNIT2,CPSES,MR2B,CPSES_MR2B,60110753.0,CPSES_MR2B,,,2,Transformer,COMCHPKW_5,CPSES_UNIT2,CPSES_MR2B,,duplicate_match,different
280262,813a2270-c9b6-4888-a76d-7c3a122b849c,Transformer,PowerTransformer,G1,MT2 138kV-13.8kV,40480,DIABOX_POI_8,DIB,110173,DIB_DIB_G3,DIB,MT2,DIB_MT2,60111414.0,DIB_MT2H,,,G1,Transformer,DIABOX_POI_8,DIB_DIB_G3,DIB_MT2H,,duplicate_match,different
280262,813a2270-c9b6-4888-a76d-7c3a122b849c,Transformer,PowerTransformer,G1,MT2 138kV-13.8kV,40480,DIABOX_POI_8,DIB,110173,DIB_DIB_G3,DIB,MT2,DIB_MT2,60081599.0,DIB_MT1,,,G1,Transformer,DIB_DIB_G3,DS_BAT__138A,DIB_MT1,MT1,duplicate_match,different
280265,81e79001-041b-40d2-929f-a83f0e522f72,Transformer,PowerTransformer,2,GSU2 345kV-18kV,39950,TNTNP_ONE_3,TNP_ONE,120072,TNP__TNP_O_2,TNP_ONE,GSU2,TNP_ONE_GSU2,60111408.0,TNP_ONE_GSU2,,,2,Transformer,TNTNP_ONE_3,TNP__TNP_O_2,TNP_ONE_GSU2,,duplicate_match,different
280265,81e79001-041b-40d2-929f-a83f0e522f72,Transformer,PowerTransformer,2,GSU2 345kV-18kV,39950,TNTNP_ONE_3,TNP_ONE,120072,TNP__TNP_O_2,TNP_ONE,GSU2,TNP_ONE_GSU2,60007587.0,TNP_ONE_TNP1GSU2,,,2,Transformer,TNP__TNP_O_2,TNTNP_ONE_3,TNP_ONE_TNP1GSU2,TNP1GSU2,duplicate_match,different
280266,82bacd67-3d8b-4148-9507-0dc4cbb0dcd3,Transformer,PowerTransformer,3,P3T2 345kV-34.5kV,131754,PC_SOUTH_2_5,PC_SOUTH,131759,PC_PANTHER32,PC_SOUTH,P3T2,PC_SOUTH_P3T2,60006643.0,PC_SOUTH_PC3_T2,,,3,Transformer,PC__PANTHER3,PC_SOUTH_2_5,PC_SOUTH_PC3_T2,PC3_T2,duplicate_match,different
280266,82bacd67-3d8b-4148-9507-0dc4cbb0dcd3,Transformer,PowerTransformer,3,P3T2 345kV-34.5kV,131754,PC_SOUTH_2_5,PC_SOUTH,131759,PC_PANTHER32,PC_SOUTH,P3T2,PC_SOUTH_P3T2,60112133.0,PC_SOUTH_P3T2,,,3,Transformer,PC_SOUTH_2_5,PC_PANTHER32,PC_SOUTH_P3T2,,duplicate_match,different
280267,82ce1882-3b76-4398-8f4c-65c8cba0e969,Transformer,PowerTransformer,G1,MT2 138kV-20kV,49214,GENWAP2_02_8,WAP,110012,WAP_WAP_G2,WAP,MT2,WAP_MT2,60111614.0,WAP_MT2,,,G1,Transformer,GENWAP2_02_8,WAP_WAP_G2,WAP_MT2,,duplicate_match,different
280267,82ce1882-3b76-4398-8f4c-65c8cba0e969,Transformer,PowerTransformer,G1,MT2 138kV-20kV,49214,GENWAP2_02_8,WAP,110012,WAP_WAP_G2,WAP,MT2,WAP_MT2,60088358.0,WAP_WAPMT2_,,,G1,Transformer,W_A_P___138A,WAP_WAP_G2,WAP_WAPMT2_,WAPMT2_,duplicate_match,different
280268,82e57237-a337-4331-bc1c-fb32dbc867ff,Transformer,PowerTransformer,2,T2 345kV-34.5kV,180955,TKWSW_1_5,TKWSW1,180954,TKWSW_ROSCOE,TKWSW1,T2,TKWSW1_T2,60112785.0,TKWSW1_T2,,,2,Transformer,TKWSW_ROSCOE,TKWSW_1_5,TKWSW1_T2,,duplicate_match,different
280268,82e57237-a337-4331-bc1c-fb32dbc867ff,Transformer,PowerTransformer,2,T2 345kV-34.5kV,180955,TKWSW_1_5,TKWSW1,180954,TKWSW_ROSCOE,TKWSW1,T2,TKWSW1_T2,60007566.0,TKWSW1_ROS_T2,,,2,Transformer,TKWSW_ROSCOE,TKWSW_1_5,TKWSW1_ROS_T2,ROS_T2,duplicate_match,different
280269,83323262-9788-4471-88bb-93ee8e11e2f1,Transformer,PowerTransformer,G1,XT3F 138kV-1kV,49202,GENTHW3X03_8,THW,49139,49139_STAR,THW,XT3F,THW_XT3F,60087855.0,THW_THWXT3F,,,G1,Transformer,49139_STAR,T_H_W___138E,THW_THWXT3F,THWXT3F,duplicate_match,different
280269,83323262-9788-4471-88bb-93ee8e11e2f1,Transformer,PowerTransformer,G1,XT3F 138kV-1kV,49202,GENTHW3X03_8,THW,49139,49139_STAR,THW,XT3F,THW_XT3F,60111595.0,THW_XT3F,,,G1,Transformer,49139_STAR,GENTHW3X03_8,THW_XT3F,,duplicate_match,different
280275,873e6bf5-da70-4109-8615-d1aa2b37ad29,Transformer,PowerTransformer,1,GXU2 138kV-13.8kV,110274,AMOCOOIL_1_8,AMOCOOIL,110272,AMOC_AMOCO_2,AMOCOOIL,GXU2,AMOCOOIL_GXU2,60111777.0,AMOCOOIL_GXU2,,,1,Transformer,AMOC_AMOCO_2,AMOCOOIL_1_8,AMOCOOIL_GXU2,,duplicate_match,different
280275,873e6bf5-da70-4109-8615-d1aa2b37ad29,Transformer,PowerTransformer,1,GXU2 138kV-13.8kV,110274,AMOCOOIL_1_8,AMOCOOIL,110272,AMOC_AMOCO_2,AMOCOOIL,GXU2,AMOCOOIL_GXU2,60079581.0,AMOCOOIL_XT420,,,1,Transformer,AMOC_AMOCO_2,AMOCOOIL_1_8,AMOCOOIL_XT420,XT420,duplicate_match,different
280277,8983120b-aa06-4b87-be04-72c5959089e5,Transformer,PowerTransformer,1,TRST 138kV-13.8kV,110723,UCC_1_8,UCC_COGN,110722,UCC__UCC_C_2,UCC_COGN,TRST,UCC_COGN_TRST,60111839.0,UCC_COGN_TRST,,,1,Transformer,UCC__UCC_C_2,UCC_1_8,UCC_COGN_TRST,,duplicate_match,different
280277,8983120b-aa06-4b87-be04-72c5959089e5,Transformer,PowerTransformer,1,TRST 138kV-13.8kV,110723,UCC_1_8,UCC_COGN,110722,UCC__UCC_C_2,UCC_COGN,TRST,UCC_COGN_TRST,60088093.0,UCC_COGN_TR_STG,,,1,Transformer,UCC__UCC_C_2,UCC_1_8,UCC_COGN_TR_STG,TR_STG,duplicate_match,different
280280,8b389a6f-dfbf-41de-bd1a-2c139d865e41,Transformer,PowerTransformer,4,2TFB 345kV-18.1kV,130328,OECCS_2_5,OECCS,130325,OECCS_CT22,OECCS,2TFB,OECCS_2TFB,60112104.0,OECCS_2TFB,,,4,Transformer,OECCS_CT22,OECCS_2_5,OECCS_2TFB,,duplicate_match,different
280280,8b389a6f-dfbf-41de-bd1a-2c139d865e41,Transformer,PowerTransformer,4,2TFB 345kV-18.1kV,130328,OECCS_2_5,OECCS,130325,OECCS_CT22,OECCS,2TFB,OECCS_2TFB,60085321.0,OECCS_CT22,,,4,Transformer,,,OECCS_CT22,CT22,duplicate_match,different
280282,8c97f2ea-d326-4f44-a883-768da1df5bd1,Transformer,PowerTransformer,1,FMR5 69kV-14.4kV,920,SPNCRGEN69,SPNCER,150072,SPNC_SPNCE_5,SPNCER,FMR5,SPNCER_FMR5,60087476.0,SPNCER_GSUXFMR5,,,1,Transformer,,,SPNCER_GSUXFMR5,GSUXFMR5,duplicate_match,different
280282,8c97f2ea-d326-4f44-a883-768da1df5bd1,Transformer,PowerTransformer,1,FMR5 69kV-14.4kV,920,SPNCRGEN69,SPNCER,150072,SPNC_SPNCE_5,SPNCER,FMR5,SPNCER_FMR5,60110638.0,SPNCER_FMR5,,,1,Transformer,SPNCRGEN69,SPNC_SPNCE_5,SPNCER_FMR5,,duplicate_match,different
280283,8d822ea7-53c2-4d5e-b070-410726089c5c,Transformer,PowerTransformer,4,FMR4 345kV-21kV,1940,MDLTHELP_N5,MDANP,150154,MDANP_CT4,MDANP,FMR4,MDANP_FMR4,60110768.0,MDANP_FMR4,,,4,Transformer,MDLTHELP_N5,MDANP_CT4,MDANP_FMR4,,duplicate_match,different
280283,8d822ea7-53c2-4d5e-b070-410726089c5c,Transformer,PowerTransformer,4,FMR4 345kV-21kV,1940,MDLTHELP_N5,MDANP,150154,MDANP_CT4,MDANP,FMR4,MDANP_FMR4,60084400.0,MDANP_UCXFMR4_H,,,4,Transformer,,,MDANP_UCXFMR4_H,UCXFMR4_H,duplicate_match,different
280291,90bebb2e-0dd2-4b72-a4c4-426584ea7e8c,Transformer,PowerTransformer,G1,MT3 138kV-24kV,49212,GENWAP3_03_8,WAP,110013,WAP_WAP_G3,WAP,MT3,WAP_MT3,60088359.0,WAP_WAPMT3_,,,G1,Transformer,W_A_P___138A,WAP_WAP_G3,WAP_WAPMT3_,WAPMT3_,duplicate_match,different
280291,90bebb2e-0dd2-4b72-a4c4-426584ea7e8c,Transformer,PowerTransformer,G1,MT3 138kV-24kV,49212,GENWAP3_03_8,WAP,110013,WAP_WAP_G3,WAP,MT3,WAP_MT3,60111612.0,WAP_MT3,,,G1,Transformer,GENWAP3_03_8,WAP_WAP_G3,WAP_MT3,,duplicate_match,different
280293,91c702ff-ef31-4736-821a-8bea04dfdfd7,Transformer,PowerTransformer,1,FMR2 138kV-13.8kV,1694,TENASKA_8,TNSKA,140052,TNSKA_GT2,TNSKA,FMR2,TNSKA_FMR2,60087925.0,TNSKA_UXFMR2,,,1,Transformer,,,TNSKA_UXFMR2,UXFMR2,duplicate_match,different
