teid,n_hours,n_inservice,dampsse_ids,pct_inservice,dampsse_default_status,branch_id,implied_default_status,pct_closed,from_bus,to_bus,DeviceType,ercotDampsseId,dampsse_name_raw,dampsse_from_station,dampsse_to_station
4639,17520,17520,1,1.0,Closed,60011873.0,Closed,1.0,OLNEY_P9,TNOLNEY___0,Line,7162,OLN_OLN_G1,OLNEYTN,OLNEY
4640,17520,17407,1,0.9936,Closed,60003570.0,Closed,1.0,BERRY__S95_8,RITTEN95TP_8,Line,8539,BY_RU_95_A,RU,BY
4641,17520,17520,1,1.0,Closed,60001017.0,Closed,1.0,SNGLTN__B345,JEWETT_N5,Line,6534,260_A_1,JEWET,SNG
4643,17520,17254,1,0.9848,Closed,60006302.0,Closed,1.0,JT_DEELY,WALZEM,Line,5737,N4_O3_1,CALAVERS,O3
4644,17520,17520,1,1.0,Closed,60002918.0,Closed,1.0,W_COL__C04_8,ANGLTN__B138,Line,5252,AE_WC_04_A,AE,WC
4645,17520,17520,1,1.0,Closed,60002895.0,Closed,1.0,ALDINE_S86_8,RITTEN86TP_8,Line,3808,AD_RU_86_A,RU,AD
4646,17520,17207,1,0.9821,Closed,60005466.0,Closed,1.0,SHELBY2,IND_PK_D,Line,2470,IND_SHLBY_1,SHELBY,IND_PK_D
4647,17520,17036,1,0.9724,Closed,60005476.0,Closed,1.0,INEZSUB9,ELTOROSWSTA9,Line,3865,INE_ELTO_1,INEZS,ELTORSS
4648,17520,17402,1,0.9933,Closed,60007805.0,Closed,1.0,RENO,VEALJNCTN,Line,10772,WFT_REN_1,REN,VEALSOTH
4649,17520,17520,1,1.0,Closed,60004065.0,Closed,1.0,CORPSCHRSSW9,CORPSCHRSUB9,Line,10188,COR_CORP_1,CORPUS,CORPSSW
4650,17520,17264,1,0.9854,Closed,60009437.0,Closed,1.0,N_DENT_8,MASCHBRANCH,Line,5730,MSBCH_N_DENT_1,MSHBRNCH,N_DENT
4651,17520,17514,1,0.9997,Closed,60007745.0,Closed,1.0,DEZAVALA,USAA_BTP,Line,10728,W4_H0BTP_1,W4,H0
4653,17520,17430,1,0.9949,Closed,60006023.0,Closed,1.0,MED_CTR,USAA_ATP,Line,5649,M3_H0ATP_1,M3,H0
4655,17520,17520,1,1.0,Closed,60003331.0,Closed,1.0,BIGWELLSSUB9,COTULLASUB9,Line,6913,BIG_COTU_1,BIGWELS,COTULAS
4658,17520,14793,1,0.8443,Closed,60005595.0,Closed,1.0,KEITHSW,BRYN_STPHLLW,Line,3854,KEISW_STE_1,STEEPHLW,KEITHSW
4659,17520,17413,1,0.9939,Closed,60000922.0,Closed,1.0,WRTHMPOD_9,WTXGFPOD_9,Line,6449,2310__F,WORJC,WRGPT
4660,17520,17520,1,1.0,Closed,60000924.0,Closed,1.0,WRTHMPOD_9,WORTHAM1_9,Line,5074,2310__H,WORJC,WRTHM
4661,17520,17520,1,1.0,Closed,60002279.0,Closed,1.0,BIGSPRIG_9,BSPGGULF_9,Line,2023,6605__A,BSPSW,BSGUL
4664,17520,17427,1,0.9947,Closed,60009905.0,Closed,1.0,L_SOMETA8_1Y,L_ROBBSW8_1Y,Line,2064,665T665_1,ROBBSW,SW_MESA
4667,17520,17520,1,1.0,Closed,60001536.0,Closed,1.0,L_NIXOGV9_1Y,L_NIXON_9_1Y,Line,8266,42T425_1,NIXON,NIXOGV
4670,17520,17520,1,1.0,Closed,60003408.0,Closed,1.0,DUBLTRANCH,BUNKER,Line,7106,BNK_DBLT_1,DBLTRNCH,BNK
4672,17520,17264,1,0.9854,Closed,60002635.0,Closed,1.0,FM_802,PRICE_RD,Line,3552,802_PR_1,FM_802,PRICE_RD
4674,17520,17481,1,0.9978,Closed,60003820.0,Closed,1.0,CHOCBAYU4A,V_DUPSW4A,Line,8697,CHOCBA_V_DUPS1_1,V_DUPSW,CHOCBAYU
4675,17520,17498,1,0.9987,Closed,60007404.0,Closed,1.0,WESTBY_R48_8,STEWRT__B138,Line,10398,STWWBY48_A,WBY,STW
4676,17520,17415,1,0.994,Closed,60004998.0,Closed,1.0,GRNBYU__B138,NORMDY77TP_8,Line,756,GBYNM_77_A,GBY,NM
4677,17520,17511,1,0.9995,Closed,60002807.0,Closed,1.0,AUSTIN1,TUTTLE,Line,3832,A2_D2_1_1,D2,TUTTLE
4678,17520,17449,1,0.9959,Closed,60004174.0,Closed,1.0,CUSTER1_P8,CUSTER,Line,10344,CST_CUSTR_1,CST,CUSTR
4679,17520,17520,1,1.0,Closed,60005345.0,Closed,1.0,WALLER_R77_8,HOCKLY__B138,Line,2347,HK_WL_77_A,WL,HK
4680,17520,17520,1,1.0,Closed,60004686.0,Closed,1.0,GOLIAD2A,FANNINSUB9,Line,11086,FANNIN_GOLIAD1_1,GOLIAD,FANNINS
4681,17520,17520,1,1.0,Closed,60002940.0,Closed,1.0,AIR_LIQC2A,VALERO_E2A,Line,5199,AIR_LI_VALERO1_1,AIR_LIQC,VALERO_E
4686,17520,17512,1,0.9995,Closed,60005433.0,Closed,1.0,TRMNAL_X79B8,HUNTER_X79B8,Line,2405,HUNTML79_A,HUN,TML
4687,17520,17402,1,0.9933,Closed,60000826.0,Closed,1.0,L_HIGH368_1Y,L_BRENNO8_1Y,Line,5059,215T215_1,BRENNO,HIGH36
4688,17520,17516,1,0.9998,Closed,60001624.0,Closed,1.0,L_WAELDE9_1Y,L_FLATON9_1Y,Line,9655,513T513_1,WAELDE,FLATON
4689,17520,17520,1,1.0,Closed,60006378.0,Closed,1.0,WALNUT,NEWMAN8,Line,5884,NEWM_WAL_1,WALNUT1,NEWMAN
4691,17520,17510,1,0.9994,Closed,60001063.0,Closed,1.0,L_CIBOLO8_1Y,L_SCHERT8_1Y,Line,6438,293T304_1,CIBOLO,SCHERT
4692,17520,17480,1,0.9977,Closed,60001488.0,Closed,1.0,L_MARION5_1Y,GUADG_1_5,Line,8321,395T21423_1,GUADG,MARION
4694,17520,17184,1,0.9808,Closed,60008632.0,Closed,1.0,L_LCRANE8_1Y,CRANE_8,Line,3697,934T489_1,CRANE,LCRANE
4696,17520,17468,1,0.997,Closed,60006172.0,Closed,1.0,MILHWY,PWRPLANT,Line,5662,MH_PP_1,SILASRAY,MILHWY
4697,17520,14019,1,0.8002,Closed,60000221.0,Closed,1.0,L_MAGNME9_1Y,L_LOCKHA9_1Y,Line,1499,124T157_1,MAGNME,LOCKHA
4698,17520,12080,1,0.6895,Closed,60001053.0,Closed,0.8,L_SWIFTE8_1Y,L_BASTCI8_2Y,Line,6503,286T608_1,SWIFTE,BASTCI
4699,17520,17520,1,1.0,Closed,60003950.0,Closed,1.0,LON_HILL4A,CLARK_WD4A,Line,9996,CLARK__LON_HI1_1,CLARK_WD,LON_HILL
4700,17520,17491,1,0.9983,Closed,60005337.0,Closed,1.0,HIMONT_X94B8,LUZBAY_X94T8,Line,2171,HIMLZB94_A,LZB,HIM
4701,17520,17341,1,0.9898,Closed,60005467.0,Closed,1.0,INDIA1_9,DWUSSWW,Line,2377,IND_STHSD_1,STHSD,INDIA
4702,17520,17469,1,0.9971,Closed,60001975.0,Closed,1.0,EXSHARNR_8,BLUFCKTA_8,Line,117,6216__A,SHRNE,BCKSW
4703,17520,17476,1,0.9975,Closed,60006339.0,Closed,1.0,NOBEL__X21T8,UNDRWD21TP_8,Line,5795,NBLUW_21_A,NBL,UW
4705,17520,17516,1,0.9998,Closed,60000184.0,Closed,0.95,L_LOCKHA9_1Y,L_DALE__9_1Y,Line,1354,120T125_1,DALE,LOCKHA
4706,17520,16845,1,0.9615,Closed,60011619.0,Closed,1.0,DDPEC_4_6,CENTER_POI_5,Line,10208,CTRDPE-3_A,DDPEC,CTR
4707,17520,16862,1,0.9624,Closed,60004422.0,Closed,1.0,DROUET94T3_8,GARDEN__B138,Line,10915,DR_GV_94_A,DR,GV
4709,17520,17450,1,0.996,Closed,60000951.0,Closed,1.0,HILLTOP9,WTHFORDE_9,Line,6354,2390__F,WTHRE,HIL
4710,17520,16955,1,0.9678,Closed,60000701.0,Closed,1.0,EGLFD1T_8,EGLFD1_8,Line,4899,1875__D,EGFRD,CDHSW
4711,17520,17510,1,0.9994,Closed,60003823.0,Closed,1.0,CHAMON_8,KING__94TPB8,Line,8772,CHSKG_94_A,CHAMON,KG
4713,17520,16862,1,0.9624,Closed,60004843.0,Closed,1.0,WITTER94TP_8,FAIRMT__B138,Line,510,FT_WE_94_A,FT,WE
4715,17520,17511,1,0.9995,Closed,60002667.0,Closed,1.0,AUSRNCH2_8,PL_COMM1_8,Line,3682,840__D,ATNRN,PCOMM
4716,17520,14374,1,0.8204,Closed,60007397.0,Closed,1.0,CARNCAHUASB9,PALACTIETAP9,Line,10445,STR_CARA_1,CARANCS,PALTIETP
4717,17520,17496,1,0.9986,Closed,60003573.0,Closed,1.0,BYPARK_X94T8,LUZBAY_X94T8,Line,8567,BYRLZB94_A,LZB,BYR
4718,17520,17473,1,0.9973,Closed,60003572.0,Closed,1.0,BYPARK_X94T8,FAIRMT__B138,Line,8566,BYRFT_94_A,FT,BYR
4719,17520,16198,1,0.9245,Closed,60004602.0,Closed,0.947,POLK____B138,E_SIDE__B138,Line,11021,ES_PK_91_A,PK,ES
4720,17520,17510,1,0.9994,Closed,60003764.0,Closed,1.0,NORMDY94TP_8,CITFIL_X94B8,Line,8676,CF_NM_94_A,CF,NM
4721,17520,17520,1,1.0,Closed,60006266.0,Closed,1.0,METALS94TP_8,METALS_X94T8,Line,5842,MTLMTS94_A,MTL,MTS
4722,17520,17520,1,1.0,Closed,60002170.0,Closed,1.0,DRUMRIGT_8,FORSANTA_8,Line,361,6470__C,FRSTP,DRMSW
4725,17520,17472,1,0.9973,Closed,60001879.0,Closed,1.0,BENBRK_B_8,BENBRKSUB2_8,Line,9789,6115__A,BNBSW,BNBRK
4726,17520,17520,1,1.0,Closed,60001670.0,Closed,1.0,L_PINECR8_1Y,L_WIPOPA8_2Y,Line,9694,537T537_1,WIPOPA,PINECR
4727,17520,17412,1,0.9938,Closed,60003561.0,Closed,1.0,BAYWAY__B138,CELNEC_X35B8,Line,8600,BW_CN_94_A,BW,CN
4728,17520,17512,1,0.9995,Closed,60003246.0,Closed,1.0,BERTWD_S95_8,GLENWD_S95_8,Line,5403,BE_GW_95_A,GW,BE
4729,17520,17512,1,0.9995,Closed,60001705.0,Closed,1.0,ELMONT_P8,ANNASW_8,Line,9726,562__A,SPPOI,ANASW
4731,17520,17520,1,1.0,Closed,60006578.0,Closed,1.0,PADUCAH,PADR2A,Line,7416,PADR_PADUCA2_1,PADUCAR2,PADR
4732,17520,17049,1,0.9731,Closed,60007594.0,Closed,1.0,TODD__09TP_8,WHITOK09T2_8,Line,10530,TO_WO_09_A,WO,TO
4733,17520,17369,1,0.9914,Closed,60004108.0,Closed,1.0,L_LCRANE8_1Y,WTUCRANE4A,Line,10196,CRAN_CRTN1A_1,CRAN,LCRANE
4734,17520,17514,1,0.9997,Closed,60006044.0,Closed,1.0,L_MARION5_1Y,ELMCREEK,Line,5550,MARN_ELMCRK2_1,ELMCREEK,MARION
4737,17520,17508,1,0.9993,Closed,60009593.0,Closed,1.0,NEDIN4A,WEDINBURGSB8,Line,5857,NEDNBRG_WEDNBG_1,NEDIN,MV_WEDN4
4739,17520,17520,1,1.0,Closed,60000501.0,Closed,1.0,DENISND_T8,TEXOMA_T8,Line,3295,1600__A,LKTXT,DNDMT
4740,17520,12692,1,0.7244,Closed,60004917.0,Closed,0.8,TNNTHSDTAP0,TNNORTHSDE0,Line,484,G69_E2_1,NTHSDTAP,NORTHSDE
4741,17520,17520,1,1.0,Closed,60004440.0,Closed,1.0,DWNTWN___B69,GABLE_32LR_9,Line,10889,DT_GS_32_A,GS,DT
4743,17520,17473,1,0.9973,Closed,60001572.0,Closed,1.0,L_BEVO__8_1Y,L_DIMMIT8_1Y,Line,8411,463T463_1,DIMMIT,BEVO
4744,17520,17502,1,0.999,Closed,60002759.0,Closed,1.0,MG_IND_T8,WAX_PMP1_8,Line,3826,940__D,STERT,WXPM1
4745,17520,17520,1,1.0,Closed,60005932.0,Closed,1.0,SYLVAN_X79T8,LAPORT79TP_8,Line,4178,LP_SLV79_A,LP,SLV
4747,17520,17508,1,0.9993,Closed,60003579.0,Closed,1.0,ORION__X79T8,BAYOU__POI_8,Line,8471,BYUORN79_A,ORION,BYU
4748,17520,17448,1,0.9959,Closed,60000169.0,Closed,1.0,L_TURNER8_1Y,L_HICROS8_1Y,Line,1490,117T143_1,HICROS,TURNER
4750,17520,17520,1,1.0,Closed,60005558.0,Closed,1.0,JHNSONSW_P5,CONCORD,Line,3849,JOHSW_G1,CRD,JONSW
4751,17520,17422,1,0.9944,Closed,60000802.0,Closed,1.0,NWESLACO4A,N_MERCED4A,Line,4917,208T480_1,NWESLACO,N_MERCED
4752,17520,17430,1,0.9949,Closed,60005214.0,Closed,1.0,HANNA__X79T8,HUNTER_X79B8,Line,778,HANHUN79_A,HUN,HAN
4753,17520,17520,1,1.0,Closed,60005931.0,Closed,1.0,LAPORT79TP_8,MORGPT_POI_8,Line,4101,LP_MRN79_A,LP,MRN
4755,17520,17520,1,1.0,Closed,60008104.0,Closed,1.0,RICHSPG_9,TERRY_9,Line,8983,RICHSP_TERRY_1,TERRY,RICHSP
4756,17520,17520,1,1.0,Closed,60007573.0,Closed,1.0,THOMSN80TP_8,W_A_P__POI8A,Line,10527,TM_WAP80_A,WAP,TM
4758,17520,17500,1,0.9989,Closed,60007553.0,Closed,1.0,T_H_W___B138,WILLOW__81B8,Line,10463,THWWLO81_A,THW,WLO
4759,17520,17520,1,1.0,Closed,60004220.0,Closed,1.0,DANEVANGSW9,DANEVANGSUB9,Line,10302,DAN_DANE_1,DANEVAS,DANEVA
4761,17520,17407,1,0.9936,Closed,60004532.0,Closed,1.0,VICTORIA4A,EDNA4A,Line,10986,EDNA_VICTOR1_1,VICTORIA,EDNA
4762,17520,17315,1,0.9883,Closed,60005643.0,Closed,0.95,PINHUR_S81_8,KLUGE___81B8,Line,3862,KL_PI_81_A,PI,KL
4763,17520,17520,1,1.0,Closed,60011625.0,Closed,1.0,JEFFER_POI_8,PSG_1_5,Line,2418,JFSPSG-3_A,JFS,PSG
4764,17520,17496,1,0.9986,Closed,60005953.0,Closed,1.0,LOUETA81TP_8,WESFLD__B138,Line,4219,LU_WF_81_A,WF,LU
4765,17520,17520,1,1.0,Closed,60006604.0,Closed,1.0,PANCAKE,GATESVILLE,Line,7303,PAN-GATT_1,PANCAKE,GATESVIL
4768,17520,17520,1,1.0,Closed,60003393.0,Closed,1.0,SAUER_81T4_8,BRITMR81TP_8,Line,7104,BM_SR_81_A,SR,BM
4769,17520,17487,1,0.9981,Closed,60006136.0,Closed,1.0,MEMORL_R81_8,WOODCK81TP_8,Line,5686,ME_WD_81_A,WD,ME
4770,17520,16745,1,0.9558,Closed,60026789.0,Closed,1.0,DDPEC_1_6,CENTER_POI_5,Line,10346,CTRDPE-5_A,DDPEC,CTR
4774,17520,17487,1,0.9981,Closed,60006923.0,Closed,1.0,ROMA4A,ROMA_SW4A,Line,8839,RGCIT_ROMAS_1C_1,ROMA_SW,ROMA
4776,17520,17515,1,0.9997,Closed,60003083.0,Closed,1.0,ARCADIA4A,WESTSIDE4A,Line,5300,ARCADI_WESTSI1_1,WESTSIDE,ARCADIA
4777,17520,14767,1,0.8429,Closed,60001014.0,Closed,1.0,P_BUDA__8_1_,L_TURNER8_1Y,Line,6491,258T380_1,BUDA,TURNER
4778,17520,17201,1,0.9818,Closed,60005578.0,Closed,1.0,PRTLAVACASB9,KAMEYSUB9,Line,3945,KAM_PRTL_1,KAMEYS,PRTLAVS
4779,17520,17520,1,1.0,Closed,60004510.0,Closed,1.0,ELLING91TP_8,ELDORA91TP_8,Line,10956,ED_EL_91_A,ED,EL
4780,17520,17384,1,0.9922,Closed,60006029.0,Closed,1.0,VICTORIA2A,MAGRUDER2A,Line,5611,MAGRUD_VICTOR1_1,VICTORIA,MAGRUDER
4781,17520,17520,1,1.0,Closed,60006606.0,Closed,1.0,TNPANCAKE_0,TNJNESBORO0,Line,7265,PAN-JON_1,JNESBORO,PCAKETNP
4782,17520,17520,1,1.0,Closed,60004295.0,Closed,1.0,GREENV_IN_9,DIESEL_D,Line,10362,DIE_GNS_1,GN_S_I,DIESEL
4783,17520,17515,1,0.9997,Closed,60000068.0,Closed,1.0,KELLER1T_8,MCPHERSN2_P8,Line,1302,1060__E,KLRTP,MCPHERSN
4786,17520,17520,1,1.0,Closed,60009045.0,Closed,1.0,ELMCRK2A,ABNTHWST2B,Line,5104,ABNTHW_ELMCRK2_1,ELMCRK,ABNTHWST
4787,17520,17520,1,1.0,Closed,60001877.0,Closed,1.0,L_ANTLER8_1Y,L_HIGH468_1Y,Line,9898,610T610_1,HIGH46,ANTLER
4788,17520,17520,1,1.0,Closed,60003569.0,Closed,1.0,HARDY___B138,BERRY__S95_8,Line,7130,BY_HR_95_A,HR,BY
4792,17520,17479,1,0.9977,Closed,60006868.0,Closed,1.0,RAYBURN9,SCHROEDERSB9,Line,7539,RAY_SCHR_1,SCHRODS,RAYBURN
4793,17520,17245,1,0.9843,Closed,60004913.0,Closed,1.0,TNTERMINAL0,TNBAYVIEW_0,Line,690,G69_D1_1,TERMINAL,BAYVIEW
4794,17520,17520,1,1.0,Closed,60006064.0,Closed,1.0,MATHISSUB9,OLMOSSUB9,Line,5587,MAT_OLMO_1,OLMOS_S,MATHI_ST
4795,17520,17407,1,0.9936,Closed,60005710.0,Closed,1.0,N_BELT_C95_8,LAUDER95TP_8,Line,4138,LA_NB_95_A,NB,LA
4796,17520,17520,1,1.0,Closed,60009746.0,Closed,1.0,B_DAVIS4A,AIRLINE4A,Line,5200,AIRLIN_B_DAVI2_1,B_DAVIS,AIRLINE
4797,17520,17507,1,0.9993,Closed,60000566.0,Closed,1.0,RNDRCKSE1_8,L_GILLCR8_1Y,Line,4782,1664__B,BNEST,GILLCR
4798,17520,17353,1,0.9905,Closed,60005652.0,Closed,1.0,P_H_R___B138,KEMAH_95TP_8,Line,4036,KM_PHR95_A,PHR,KM
4799,17520,17440,1,0.9954,Closed,60003784.0,Closed,1.0,CHARCOSUB9,L_WESER_9_1Y,Line,8794,CHA_WES_1,CHARCOS,WESSER
4801,17520,16300,1,0.9304,Closed,60002086.0,Closed,1.0,EPDC_STH_8,EPDC2_8,Line,166,6395__B,SMNTM,EPDCS
4802,17520,17520,1,1.0,Closed,60001531.0,Closed,1.0,L_LAVERN9_1Y,L_NIXOGV9_1Y,Line,8299,425T425_1,LAVERN,NIXOGV
4803,17520,17520,1,1.0,Closed,60007007.0,Closed,1.0,REAGORSPRG,ROCKETTSW,Line,8876,RSP_ROCK_1,ROCKETSW,RSP
4805,17520,17520,1,1.0,Closed,60005623.0,Closed,1.0,KIMBALROAD,KIMBALL2_8,Line,2511,KIMBL_KIMBALRD_1,KIMBL,KIMBALRD
4806,17520,17353,1,0.9905,Closed,60005653.0,Closed,1.0,KEMAH_95TP_8,PLARIS95TP_8,Line,4070,KM_PO_95_A,PO,KM
4807,17520,17520,1,1.0,Closed,60005172.0,Closed,1.0,GEARS_95TP_8,T_H_W___B138,Line,773,GZ_THW95_A,THW,GZ
4811,17520,17353,1,0.9905,Closed,60003837.0,Closed,1.0,FAIRMT95TP_8,GNO_CK_T95_8,Line,8776,CK_FT_95_A,FT,CK
4812,17520,17512,1,0.9995,Closed,60003269.0,Closed,1.0,TRUS2A,BENJTAP2A,Line,6888,BENJTA_TRUSCO1_1,TRUSCOTT,BENJTAP
4813,17520,17326,1,0.9889,Closed,60003603.0,Closed,1.0,WHARTN__60B8,CANEY_60TP8B,Line,7137,CACWR_60_A,CAC,WR
4814,17520,17324,1,0.9888,Closed,60005001.0,Closed,1.0,GRNBYU_POI8B,PARKWY95TP_8,Line,673,GBYPW_95_A,GBY,PW
4819,17520,17509,1,0.9994,Closed,60003374.0,Closed,1.0,BELTON1_8,LAKEBELTON,Line,6921,BLTON_LKBLT_1,LKBLT,BLTON
4820,17520,17498,1,0.9987,Closed,60001467.0,Closed,1.0,L_LEAKEY9_1Y,CAMPWOOD2A,Line,8288,384T269_1,CAMPWOOD,LEAKEY
4822,17520,17472,1,0.9973,Closed,60001025.0,Closed,1.0,TWIN_OAK_N5,OAKGROV2_5,Line,6394,264__A,OGSES,TOKSW
4823,17520,17520,1,1.0,Closed,60006377.0,Closed,1.0,KMJCR,KMJC2A,Line,7281,NEWJUN-KIMJN_1,KMJC,JUNORTH
4824,17520,17474,1,0.9974,Closed,60003274.0,Closed,1.0,BEEVILLESUB9,BEEPRISONSB9,Line,5475,BEP_BEEV_1,BEPRISS,BEEVLES
4825,17520,17477,1,0.9975,Closed,60002746.0,Closed,1.0,L_HORTON8_1Y,L_FREIHE8_1Y,Line,3789,92T394_1,HORTON,FREIHE
4826,17520,17456,1,0.9963,Closed,60001614.0,Closed,1.0,L_CLEASP8_1Y,L_GERONI8_1Y,Line,8336,505T505_1,GERONI,CLEASP
4827,17520,17510,1,0.9994,Closed,60004546.0,Closed,1.0,PILGRM07TP_8,ELLING07TP_8,Line,11140,EL_PJ_07_A,EL,PJ
4828,17520,17512,1,0.9995,Closed,60006099.0,Closed,1.0,MCFADDINSUB9,WARBURTONSW9,Line,5746,MCFA_WAR_1,MCFADIS,WARBURTN
4830,17520,17520,1,1.0,Closed,60004961.0,Closed,1.0,GARZA4A,ROMA_SW4A,Line,782,GARZA_ROMA_S1_1,ROMA_SW,GARZA
4831,17520,17359,1,0.9908,Closed,60006543.0,Closed,1.0,ORANGEGRVSB9,ORANGEGRVSW9,Line,7195,ORA_ORNG_1,ORNGROV,ORNGRVS
4833,17520,17519,1,0.9999,Closed,60002654.0,Closed,1.0,P_TRADPO8_1_,TRADPOST,Line,3555,82TPTAP2_G1,TRADPO,TRADPOST
4834,17520,17353,1,0.9905,Closed,60004810.0,Closed,0.95,TNFRNTRTAP0,TNTRENTON_0,Line,506,FRN_TREN_1,TRENTON,FRNTRTAP
4836,17520,17520,1,1.0,Closed,60002554.0,Closed,1.0,BEAUMNTA_9,BEAUMONT_9,Line,2122,7080__C,BEAUT,BEAST
4837,17520,17520,1,1.0,Closed,60004619.0,Closed,1.0,EPOTH__X84T8,JACNTO_S84_8,Line,11082,ETHJP_84_A,JP,ETH
4838,17520,17502,1,0.999,Closed,60110580.0,Closed,1.0,DEIHL__S81_8,FAIRBK_S81_8,Line,10326,DH_FR_81_A,FR,DH
4839,17520,17481,1,0.9978,Closed,60003364.0,Closed,0.85,SO_TEX__345A,BLESSING7A,Line,7084,BLESSING_1,STP,BLESSING
4843,17520,17509,1,0.9994,Closed,60004784.0,Closed,1.0,FAIRBK_S81_8,T_H_W_81TP_8,Line,11161,FR_THW81_A,THW,FR
4844,17520,17520,1,1.0,Closed,60001761.0,Closed,1.0,LEWISVLSW8_1,LEW_JNSW_P8,Line,9558,590__A,LWSSW,LWVJS
4845,17520,17293,1,0.987,Closed,60001562.0,Closed,0.95,L_NORTMC8_1Y,L_CASTIL8_1Y,Line,8409,452T452_1,NORTMC,CASTIL
4846,17520,17109,1,0.9765,Closed,60004319.0,Closed,1.0,DECKER_X83B8,EXXON__POI_8,Line,10841,DKREXN83_A,DKR,EXN
4849,17520,11736,1,0.6699,Closed,60004278.0,Closed,0.842,DEVINE2A,DEVSUBNRMOPN,Line,10875,DEV_DEVI_1,DEVNES,DEVINE
4850,17520,17514,1,0.9997,Closed,60002555.0,Closed,1.0,JAXVL_9,REYNLDST_9,Line,3538,7090__A,JKSES,REYST
4851,17520,17520,1,1.0,Closed,60000328.0,Closed,1.0,SCLPCOGN_1_8,SCLPCOGN_2_8,Line,1593,138_2_1,SCLPCOGN,COPSUB8
4853,17520,17432,1,0.995,Closed,60006146.0,Closed,1.0,PALMHURSTSB8,MERETTSUB8,Line,5628,MERETT_PLMHRST_1,MV_PALM4,MERETT
4854,17520,17512,1,0.9995,Closed,60004502.0,Closed,1.0,ECHO__81T3_8,SAUER_81T3_8,Line,10954,EC_SR_81_A,EC,SR
4855,17520,16650,1,0.9503,Closed,60005123.0,Closed,0.95,GREENLK2A,WEAVERRD2A,Line,737,GREENL_WEAVER1_1,WEAVERRD,GREENLK
4856,17520,17190,1,0.9812,Closed,60002634.0,Closed,1.0,FM_802,MIDTOWN,Line,3657,802_MT_1,FM_802,MIDTOWN
4857,17520,17486,1,0.9981,Closed,60003075.0,Closed,1.0,ARCOLA_S82_8,THOMSN82TP_8,Line,5239,AR_TM_82_A,AR,TM
4858,17520,17486,1,0.9981,Closed,60007574.0,Closed,1.0,THOMSN82TP_8,W_A_P__POI8A,Line,10626,TM_WAP82_A,WAP,TM
4860,17520,15159,1,0.8652,Closed,60000599.0,Closed,0.9,JARRELL_E_8,L_GABRIE8_1Y,Line,4922,1710__D,GABRIE,JREST
4861,17520,17311,1,0.9881,Closed,60003715.0,Closed,1.0,DECKER_X83B8,CEDARP_B138A,Line,8517,CBYDKR83_A,DKR,CBY
4863,17520,17520,1,1.0,Closed,60001754.0,Closed,1.0,TNWEST____1,TNTI______1,Line,9708,588_A_1,LWVTI,LWSVW
4865,17520,17520,1,1.0,Closed,60007570.0,Closed,1.0,TAYLOR_X84T8,WABURN_X84T8,Line,10497,TLRWAS84_A,TLR,WAS
4866,17520,14781,1,0.8437,Closed,60000866.0,Closed,0.85,L_GEORGE8_1Y,L_CHIEBR8_1Y,Line,4975,221T355_1,CHIEBR,GEORGE
4867,17520,17520,1,1.0,Closed,60004921.0,Closed,1.0,TNTXCITYMN0,TNCHOCTAP_0,Line,561,G69_FB_1,CHOCTAP,TXCITYMN
4870,17520,17520,1,1.0,Closed,60003342.0,Closed,1.0,BLKBYU4A,BIGTRE4A,Line,6954,BIGTRE_BLCBAY1_1,BIGTRE,BLCBAYU4
4871,17520,17520,1,1.0,Closed,60001132.0,Closed,1.0,QUANEXSW9,SUNNYSIDESB9,Line,6548,315T283_1,SUNNYS,QUANSW
4873,17520,17520,1,1.0,Closed,60004280.0,Closed,1.0,MOORESUB9,DEVINESUB9,Line,10310,DEV_MOOR_1,DEVNES,MOORES
4875,17520,17515,1,0.9997,Closed,60009567.0,Closed,1.0,VLSI,CAGNON1_8,Line,6852,B2_R4_1,B2,CAGNON
4876,17520,17520,1,1.0,Closed,60008669.0,Closed,1.0,ANSN2A,RADIUM2A,Line,5331,ANSN_RADIUM1_1,RADIUM,ANSN
4878,17520,17520,1,1.0,Closed,60074627.0,Closed,1.0,WINDM_RC,WINDMSPA1_P9,Line,10738,WINDM_RC_1,WINDM_RC,WINDM
4879,17520,17520,1,1.0,Closed,60007045.0,Closed,1.0,TNSAINT_JO0,TNNOCONA__0,Line,9138,SAI_NOCO_1,NOCONATN,SAINT_JO
4880,17520,17444,1,0.9957,Closed,60001512.0,Closed,1.0,L_BASTWE8_1Y,L_SIMGID8_1Y,Line,8296,410T410_1,GIDEON,BASTWE
4881,17520,16392,1,0.9356,Closed,60006299.0,Closed,0.95,MERIDA,SOMMERS,Line,7273,N3_R2_1,CALAVERS,R2
4883,17520,17440,1,0.9954,Closed,60004800.0,Closed,1.0,SAN_DIEG2A,FREER2A,Line,468,FREER_SAN_DI1_1,FREER,SAN_DIEG
4884,17520,17331,1,0.9892,Closed,60003677.0,Closed,1.0,SUNCHSE4A,CAUSEWAY4A,Line,8613,CAUSEW_SUNCHS1_1,CAUSEWAY,SUNCHSE
4885,17520,17520,1,1.0,Closed,60006458.0,Closed,1.0,OASIS___B345,W_A_P__POI5A,Line,7213,OASWAP18_A,WAP,OAS
4887,17520,16237,1,0.9268,Closed,60006083.0,Closed,0.9,MCCREE_5,BENDAVIS_5,Line,5657,MCC_BEN_345_1,MCCREE,BNDVS
