teid,branch_id,ercotDampsseId,from_bus,to_bus,ckt,default_status,default_status_source,in_service_date,retirement_date,DeviceType,match_status,in_service_date_source,retirement_date_source,dates_review_flag,status_review_flag,dampsse_default_status,dampsse_pct_inservice,implied_default_status,pct_closed
9375,60008208.0,10596.0,VEALMOOR,LONG_DRAW,1,Closed,dampsse_inservice,2016-02-01 12:15:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9983,Closed,1.0
60125,60001806.0,9771.0,ASHERTON4A,L_BEVO__8_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9987,Closed,1.0
547757,60012326.0,5379.0,APOGEE_5,PERIGEE7A,1,Closed,dampsse_inservice,2021-12-10 01:13:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,multiple_confirmed_energization_events,clear_majority,Closed,1.0,Closed,1.0
91262,60008423.0,5739.0,MUNDAYST2A,MAUDST2A,1,Closed,dampsse_inservice,2016-04-01 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
2748,60000183.0,1434.0,WHITNEY__8,HILLBORO1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9843,Closed,1.0
5417,60001667.0,8400.0,MCKNY_SW2_8,MCKNY_S2_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9987,Closed,1.0
470028,60011172.0,10580.0,ZIONHILL,SWIMMER,1,Closed,dampsse_inservice,2020-12-16 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
1409,60001674.0,8429.0,ALLENSW_W8,PL_PARKR_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9998,Closed,1.0
320735,60009165.0,5653.0,MARCONI4A,SANROMAN_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.997,Closed,1.0
4680,60004686.0,11086.0,GOLIAD2A,FANNINSUB9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
4681,60002940.0,5199.0,AIR_LIQC2A,VALERO_E2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
309480,60007446.0,10403.0,SAND_BLUFF,LONG_DRAW,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9875,Closed,0.95
746427,60096356.0,12530.0,ORAN1_8,GRINDSTONE_8,2,Closed,dampsse_inservice,2025-05-08 09:52:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9163,Closed,1.0
373095,60009680.0,1802.0,L_BOERNE8_1Y,L_ESPERA8_1Y,1,Closed,dampsse_inservice,2019-06-03 13:29:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
2083,60001383.0,8075.0,TIDPL2_8,RICH_SV2_8,1,Closed,dampsse_inservice,2020-11-08 10:50:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9998,Closed,1.0
3401,60005058.0,636.0,GALVES__B138,SEAWAL_R01_8,01,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,mixed,Closed,0.8417,Closed,0.8
670746,60089177.0,11571.0,GOODNIGHT_8,L_UPTON_8_1Y,1,Closed,dampsse_inservice,2023-12-06 18:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
320,60003496.0,7011.0,LAPALMA2B,BROWNSVL2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9909,Closed,1.0
517373,60011966.0,8854.0,QUINTANA4A,REFUGIO4A,1,Closed,dampsse_inservice,2022-02-23 13:30:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
1521,60001122.0,6679.0,STAUG2T_8,MURDK304_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9433,Closed,0.85
401700,60010238.0,5378.0,CRSP6964,ANTS6847,1,Closed,dampsse_inservice,2020-01-07 10:20:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
1725,60000711.0,4954.0,BAYLOR_T_8,WACOMM1T_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9998,Closed,1.0
605648,60012715.0,6399.0,L_MCQUEE8_1Y,L_CIBOLO8_1Y,2,Closed,dampsse_inservice,2022-12-21 14:04:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9986,Closed,1.0
757769,60096170.0,12478.0,MALRYCRK_8,ENLOE_T8,5,Closed,dampsse_inservice,2025-03-12 19:44:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.972,Closed,1.0
2077,60002596.0,3508.0,COPELL_S_8,DFW_AE1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9086,Closed,1.0
4687,60000826.0,5059.0,L_HIGH368_1Y,L_BRENNO8_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9933,Closed,1.0
39481,60000329.0,1623.0,CPCSUB_8,SCLPCOGN_1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
4688,60001624.0,9655.0,L_WAELDE9_1Y,L_FLATON9_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9998,Closed,1.0
4689,60006378.0,5884.0,WALNUT,NEWMAN8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
1637,60001643.0,9689.0,WEBB3_5,BRITNRD1_5,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9983,Closed,1.0
1450,60001097.0,6674.0,PARKD_1EN8,MDLTM1_8,2,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.98,Closed,1.0
99667,60008496.0,5108.0,HENDRICK4A,SOLARA_8,1,Closed,dampsse_inservice,2016-07-19 18:14:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
454893,60011312.0,1666.0,TNELMST____1,TNPECOS___1,1,Closed,dampsse_inservice,2020-10-28 06:59:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
4744,60002759.0,3826.0,MG_IND_T8,WAX_PMP1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.999,Closed,1.0
602833,60012644.0,2350.0,JOY,HOPEWLL_9,1,Closed,dampsse_inservice,2022-12-01 01:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9974,Closed,1.0
360830,60009925.0,5344.0,AJO7A,STELPOI7A,1,Closed,dampsse_inservice,2018-10-01 16:30:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9958,Closed,1.0
1175,60008139.0,11078.0,EQUISTAR4A,MCKENZIE4A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,ok,clear_majority,Closed,0.9936,Closed,1.0
1057,60009095.0,5394.0,BALEXTP2A,BALLINGE2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
488,60006307.0,5846.0,SKYLINE_5,SPRUCE,2,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
920,60000819.0,5004.0,CMYNHM_T9,CMYNHM_9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
4748,60000169.0,1490.0,L_TURNER8_1Y,L_HICROS8_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9959,Closed,1.0
3276,60001453.0,8136.0,L_SWIFTE8_1Y,L_ELGITA8_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,mixed,Closed,0.8426,Closed,0.765
570611,60012106.0,293.0,MIDLNDE_8,MIDLDWNT_T8,1,Closed,dampsse_inservice,2022-05-20 19:48:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9993,Closed,1.0
4750,60005558.0,3849.0,JHNSONSW_P5,CONCORD,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
4751,60000802.0,4917.0,NWESLACO4A,N_MERCED4A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9944,Closed,1.0
13799,60007170.0,9152.0,S_HOUS91T3_8,SPENCR_R91_8,91,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
605663,60043657.0,4016.0,6812,MILLWOOD,1,Closed,dampsse_inservice,2023-08-17 15:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9964,Closed,1.0
613833,60012877.0,5277.0,ARCHER_POI_8,ROSHRN_S26_8,26,Closed,dampsse_inservice,2023-03-04 17:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
36678,60009271.0,387.0,L_ARCO__8_1Y,L_PLEAFA8_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,ok,clear_majority,Closed,0.9963,Closed,1.0
278651,60008197.0,2387.0,JESTER81TP_8,T_H_W_95TP_8,81,Closed,dampsse_inservice,2016-02-03 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9921,Closed,1.0
451682,60011360.0,7369.0,WSHACK,PHNTMHL,2,Closed,dampsse_inservice,2020-10-15 17:51:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
48,60002387.0,2094.0,LAMESA_9,WELCHTAP_9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
774826,60001622.0,8391.0,L_CLEASP5_1Y,L_JOHNDU5_1Y,1,Closed,dampsse_inservice,2025-10-27 12:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,mixed,Closed,0.684,Closed,0.529
957,60004470.0,10891.0,LAPALMA2B,EHARRIS2B,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
778,60092059.0,12010.0,BD_WDSN1_8,BD_WDSN2_T8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,ok,clear_majority,Closed,0.9934,Closed,1.0
2818,60004231.0,10281.0,DAVSON_X21B8,STRAW__S21_8,21,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9975,Closed,1.0
765560,60104523.0,12713.0,WINTHORP4A,L_SAXET_8_2Y,1,Closed,dampsse_inservice,2025-07-21 12:10:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.833,Closed,1.0
1276,60001401.0,8165.0,PARKDB1_8,WHTRCK1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9973,Closed,1.0
4755,60008104.0,8983.0,RICHSPG_9,TERRY_9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
496255,60011571.0,5293.0,SDI7A,ANGSTRM7A,1,Closed,dampsse_inservice,2021-04-01 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9989,Closed,0.95
1402,60000752.0,4995.0,RIVERCST_9,RIVERCST_T9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9981,Closed,1.0
468,60005223.0,2241.0,HARLINSW2A,HARLIN_12A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9923,Closed,1.0
343132,60009004.0,9233.0,SALTDOMESUB9,SHROPSHRSUB9,1,Closed,dampsse_inservice,2018-01-17 00:05:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
1847,60008066.0,8455.0,SILVRTP2,CEDRHILL2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,ok,clear_majority,Closed,0.9982,Closed,1.0
873114,60114317.0,14333.0,OYST_SLR_5,OLDCNTRY_5,1,Open,dampsse_inservice,2026-07-31 18:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,energization_planned_not_actualized,clear_majority,Open,0.0,Closed,1.0
2414,60003900.0,8783.0,DECK_MB1,ONION_CK,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
352,60002221.0,1792.0,MIDESSA_8,MIDLANDW_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9993,Closed,1.0
4759,60004220.0,10302.0,DANEVANGSW9,DANEVANGSUB9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
864012,60113836.0,8712.0,EASTON_PARK,GARFIELD,1,Closed,dampsse_inservice,2026-05-14 12:31:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,mixed,Closed,0.8575,Closed,0.667
211789,60008361.0,7185.0,NRTHWTHFRD,WTHFDLK,1,Closed,dampsse_inservice,2016-05-23 14:14:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,energization_outage,default,ok,clear_majority,Closed,0.9997,Closed,1.0
422822,60010982.0,5574.0,TNKERMIT1_0,TNKERMTTP_0,1,Closed,dampsse_inservice,2020-02-05 00:02:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
40034,60005579.0,2502.0,KARNES4A,KENEDYSW4A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9981,Closed,1.0
829521,60099763.0,12865.0,CRLTN_NW_W8,CYPRESS_8,4,Closed,dampsse_inservice,2025-12-02 20:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.7809,Closed,1.0
725,60000992.0,6390.0,TEMP_SS__9,TEMPLE1_9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2025-12-31 18:01:00,Line,matched,default,retirement_outage,retirement_found_no_energization,mixed,Closed,0.5642,Open,0.4
3720,60003890.0,8706.0,HAMILMB1,UTBALC,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9922,Closed,1.0
869778,60113220.0,14370.0,SAMSW,HELIX,1,Open,dampsse_inservice,2026-06-10 11:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Open,0.4143,Closed,1.0
4761,60004532.0,10986.0,VICTORIA4A,EDNA4A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9936,Closed,1.0
397,60002178.0,1717.0,ODESSANO_8,AMOSFOST_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
847626,60104550.0,13100.0,CLAYTON_345,OPEN_SKY,1,Open,dampsse_inservice,2026-01-25 20:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,energization_planned_not_actualized,mixed,Open,0.4907,Closed,0.5
701083,60091732.0,11738.0,FULSHR_S25_8,TWINWD_S25_8,25,Closed,dampsse_inservice,2024-03-13 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
4763,60011625.0,2418.0,JEFFER_POI_8,PSG_1_5,03,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
5040,60005970.0,5539.0,LOCKWD86TP_8,SCENIC86TP_8,86,Closed,dampsse_inservice,2023-05-16 15:12:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
515663,60012346.0,7050.0,BLACKJAK_5,BLACKPOI7A,1,Closed,dampsse_inservice,2021-11-18 17:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,energization_planned_not_actualized,clear_majority,Closed,0.9944,Closed,1.0
4765,60006604.0,7303.0,PANCAKE,GATESVILLE,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
837985,60104073.0,13038.0,VERDE_CIRCLE,WOH,1,Closed,dampsse_inservice,2025-11-20 10:34:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9639,Closed,1.0
301766,60001571.0,8357.0,L_SANSAB8_1Y,L_SASASW8_1Y,1,Closed,dampsse_inservice,2016-11-16 11:12:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9995,Closed,1.0
1628,60001959.0,173.0,CALMONT1_8,WHILL1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9976,Closed,1.0
865,60002120.0,171.0,HANDLEYD_8,LAKEWD2_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9676,Closed,0.95
245698,60004849.0,11195.0,ILLN4A,L_FORTLA8_1Y,1,Closed,dampsse_inservice,2023-09-20 12:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,energization_planned_not_actualized,clear_majority,Closed,1.0,Closed,1.0
2220,60002632.0,3583.0,GODLEY_8,AIRLIQD_P8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
2990,60000521.0,4712.0,W_PL_TI2_T8,RICH_SC_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9898,Closed,1.0
4770,60026789.0,10346.0,DDPEC_1_6,CENTER_POI_5,01,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9558,Closed,1.0
620421,60012920.0,11212.0,GROESBECP_8,RIESEL_8,1,Closed,dampsse_inservice,2023-05-11 12:59:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9994,Closed,1.0
1716,60001355.0,8218.0,MURDCK2T_8,HUTCH1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.986,Closed,1.0
4839,60003364.0,7084.0,SO_TEX__345A,BLESSING7A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9978,Closed,0.85
571593,60012323.0,2297.0,HYPERION7A,HELIOSCR7A,1,Closed,dampsse_inservice,2022-06-09 09:37:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9851,Closed,1.0
300051,60004528.0,11044.0,TESLA7A,EDITHCLA7B,1,Closed,dampsse_inservice,2017-11-08 11:37:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
506986,60011708.0,3472.0,SPUD4A,L_SODALA8_1Y,1,Closed,dampsse_inservice,2021-06-03 12:15:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
578695,60012488.0,7522.0,TYNAN2A,POESTA2A,1,Closed,dampsse_inservice,2023-11-02 15:14:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9264,Closed,1.0
1595,60005726.0,3923.0,RITTEN95TP_8,LAUDER95TP_8,95,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9936,Closed,1.0
643,60003023.0,5237.0,AMBR2A,ROBL2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
434853,60010886.0,279.0,HERTG2_8,PNTHRISL_8,1,Closed,dampsse_inservice,2020-12-07 17:59:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
4844,60001761.0,9558.0,LEWISVLSW8_1,LEW_JNSW_P8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
4845,60001562.0,8409.0,L_NORTMC8_1Y,L_CASTIL8_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.987,Closed,0.95
695,60003810.0,8683.0,CHLC_VER2A,VRCP2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9999,Closed,1.0
1442,60000946.0,6553.0,MINWLLS1_8,MINWLLSE1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9846,Closed,1.0
654388,60095567.0,12416.0,WRGRN_P8,POLECAT1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,evidence_dropped_wrong_device,clear_majority,Closed,1.0,Closed,1.0
97351,60008886.0,9157.0,SHILOHTP,SHILOH9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,ok,clear_majority,Closed,0.9994,Closed,1.0
4849,60004278.0,10875.0,DEVINE2A,DEVSUBNRMOPN,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.6699,Closed,0.842
4850,60002555.0,3538.0,JAXVL_9,REYNLDST_9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9997,Closed,1.0
28107,60008065.0,8524.0,CEDRHILL2A,SILV2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
723796,60093265.0,12166.0,GRAINBLT_8,VALVIEW_8,1,Closed,dampsse_inservice,2024-12-15 18:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9186,Closed,1.0
