teid,branch_id,n_snapshots,n_status_rows,n_closed,n_open,pct_closed,default_status_majority,review_flag
2148,60001889,20,20,20,0,1.0,Closed,clear_majority
2149,60001890,19,19,3,16,0.158,Open,clear_majority
2150,60001891,20,20,20,0,1.0,Closed,clear_majority
2151,60001896,20,20,20,0,1.0,Closed,clear_majority
2152,60001898,20,20,20,0,1.0,Closed,clear_majority
2154,60001900,20,20,20,0,1.0,Closed,clear_majority
2155,60001901,20,20,20,0,1.0,Closed,clear_majority
2156,60001903,20,20,20,0,1.0,Closed,clear_majority
2157,60001904,19,19,5,14,0.263,Open,mixed
2158,60001905,20,20,20,0,1.0,Closed,clear_majority
2159,60001906,20,20,20,0,1.0,Closed,clear_majority
2160,60001907,20,20,20,0,1.0,Closed,clear_majority
2161,60001908,20,20,20,0,1.0,Closed,clear_majority
2162,60001909,20,20,20,0,1.0,Closed,clear_majority
2163,60001911,20,20,20,0,1.0,Closed,clear_majority
2164,60001912,20,20,20,0,1.0,Closed,clear_majority
2165,60001913,20,20,20,0,1.0,Closed,clear_majority
2170,60008913,20,20,20,0,1.0,Closed,clear_majority
2172,60012450,20,20,19,1,0.95,Closed,clear_majority
2173,60001938,20,20,20,0,1.0,Closed,clear_majority
2174,60001919,20,20,20,0,1.0,Closed,clear_majority
2175,60001939,20,20,20,0,1.0,Closed,clear_majority
2180,60001927,20,20,20,0,1.0,Closed,clear_majority
2181,60001928,20,20,20,0,1.0,Closed,clear_majority
2183,60001948,20,20,20,0,1.0,Closed,clear_majority
2185,60001943,20,20,20,0,1.0,Closed,clear_majority
2186,60008953,20,20,20,0,1.0,Closed,clear_majority
2187,60001950,20,20,20,0,1.0,Closed,clear_majority
2188,60001951,20,20,20,0,1.0,Closed,clear_majority
2189,60001952,20,20,20,0,1.0,Closed,clear_majority
2190,60001941,0,0,0,0,,,no_pto_data
2191,60001953,20,20,20,0,1.0,Closed,clear_majority
2192,60001954,20,20,20,0,1.0,Closed,clear_majority
2193,60001955,20,20,20,0,1.0,Closed,clear_majority
2194,60001957,20,20,20,0,1.0,Closed,clear_majority
2197,60001962,20,20,20,0,1.0,Closed,clear_majority
2198,60001963,20,20,20,0,1.0,Closed,clear_majority
2199,60001964,20,20,20,0,1.0,Closed,clear_majority
2200,60001965,20,20,20,0,1.0,Closed,clear_majority
2201,60001966,20,20,20,0,1.0,Closed,clear_majority
2202,60001970,20,20,20,0,1.0,Closed,clear_majority
2203,60001971,19,19,19,0,1.0,Closed,clear_majority
2204,60001972,20,20,16,4,0.8,Closed,mixed
2205,60001973,20,20,19,1,0.95,Closed,clear_majority
2206,60001974,20,20,20,0,1.0,Closed,clear_majority
2207,60001976,20,20,20,0,1.0,Closed,clear_majority
2208,60001981,20,20,20,0,1.0,Closed,clear_majority
2209,60009489,20,20,20,0,1.0,Closed,clear_majority
2210,60001983,20,20,20,0,1.0,Closed,clear_majority
2211,60001977,20,20,20,0,1.0,Closed,clear_majority
2212,60001978,20,20,20,0,1.0,Closed,clear_majority
2213,60001979,20,20,20,0,1.0,Closed,clear_majority
2217,60002625,20,20,20,0,1.0,Closed,clear_majority
2218,60002630,20,20,20,0,1.0,Closed,clear_majority
2220,60002632,20,20,20,0,1.0,Closed,clear_majority
2222,60002644,20,20,20,0,1.0,Closed,clear_majority
2223,60002645,20,20,20,0,1.0,Closed,clear_majority
2224,60002646,20,20,20,0,1.0,Closed,clear_majority
2225,60002647,20,20,20,0,1.0,Closed,clear_majority
2227,60001985,20,20,20,0,1.0,Closed,clear_majority
2228,60001989,20,20,20,0,1.0,Closed,clear_majority
2229,60010865,20,20,20,0,1.0,Closed,clear_majority
2231,60001992,20,20,20,0,1.0,Closed,clear_majority
2232,60095212,16,16,16,0,1.0,Closed,clear_majority
2238,60002002,20,20,19,1,0.95,Closed,clear_majority
2243,60002008,20,20,20,0,1.0,Closed,clear_majority
2244,60009200,20,20,20,0,1.0,Closed,clear_majority
2245,60002010,20,20,20,0,1.0,Closed,clear_majority
2247,60002012,20,20,20,0,1.0,Closed,clear_majority
2249,60002015,20,20,20,0,1.0,Closed,clear_majority
2250,60002016,20,20,20,0,1.0,Closed,clear_majority
2251,60002017,20,20,20,0,1.0,Closed,clear_majority
2253,60002019,20,20,20,0,1.0,Closed,clear_majority
2254,60002023,20,20,20,0,1.0,Closed,clear_majority
2256,60002025,20,20,20,0,1.0,Closed,clear_majority
2257,60009518,20,20,20,0,1.0,Closed,clear_majority
2258,60002028,20,20,20,0,1.0,Closed,clear_majority
2259,60002030,20,20,20,0,1.0,Closed,clear_majority
2261,60002033,20,20,20,0,1.0,Closed,clear_majority
2262,60002034,20,20,20,0,1.0,Closed,clear_majority
2263,60002035,20,20,20,0,1.0,Closed,clear_majority
2264,60002036,20,20,20,0,1.0,Closed,clear_majority
2265,60002037,20,20,20,0,1.0,Closed,clear_majority
2266,60002038,20,20,20,0,1.0,Closed,clear_majority
2267,60002039,20,20,20,0,1.0,Closed,clear_majority
2268,60002051,20,20,20,0,1.0,Closed,clear_majority
2269,60002052,20,20,20,0,1.0,Closed,clear_majority
2271,60002079,20,20,20,0,1.0,Closed,clear_majority
2274,60004820,20,20,20,0,1.0,Closed,clear_majority
2275,60006364,17,17,16,1,0.941,Closed,clear_majority
2276,60006565,20,20,20,0,1.0,Closed,clear_majority
2277,60001594,20,20,20,0,1.0,Closed,clear_majority
2278,60005195,20,20,20,0,1.0,Closed,clear_majority
2279,60008712,20,20,20,0,1.0,Closed,clear_majority
2280,60003273,20,20,20,0,1.0,Closed,clear_majority
2281,60006588,9,9,9,0,1.0,Closed,clear_majority
2282,60006940,20,20,20,0,1.0,Closed,clear_majority
2283,60006284,20,20,20,0,1.0,Closed,clear_majority
2284,60006109,20,20,20,0,1.0,Closed,clear_majority
2287,60005718,20,20,20,0,1.0,Closed,clear_majority
2288,60006199,19,19,19,0,1.0,Closed,clear_majority
2289,60006587,20,20,20,0,1.0,Closed,clear_majority
2290,60111452,11,11,11,0,1.0,Closed,clear_majority
2291,60007120,20,20,20,0,1.0,Closed,clear_majority
2296,60000346,20,20,20,0,1.0,Closed,clear_majority
2297,60005465,20,20,20,0,1.0,Closed,clear_majority
2298,60005617,20,20,20,0,1.0,Closed,clear_majority
2299,60001776,20,20,20,0,1.0,Closed,clear_majority
2301,60005536,20,20,20,0,1.0,Closed,clear_majority
2303,60001782,20,20,20,0,1.0,Closed,clear_majority
2304,60001783,20,20,20,0,1.0,Closed,clear_majority
2305,60000186,18,18,15,3,0.833,Closed,clear_majority
2306,60000134,20,20,20,0,1.0,Closed,clear_majority
2307,60000138,20,20,20,0,1.0,Closed,clear_majority
2309,60000233,20,20,20,0,1.0,Closed,clear_majority
2310,60000234,20,20,20,0,1.0,Closed,clear_majority
2311,60000235,20,20,20,0,1.0,Closed,clear_majority
2312,60000282,20,20,20,0,1.0,Closed,clear_majority
2313,60000283,20,20,20,0,1.0,Closed,clear_majority
2314,60000285,20,20,20,0,1.0,Closed,clear_majority
2315,60000286,20,20,20,0,1.0,Closed,clear_majority
2316,60000288,20,20,20,0,1.0,Closed,clear_majority
2317,60000289,20,20,20,0,1.0,Closed,clear_majority
2318,60000363,20,20,20,0,1.0,Closed,clear_majority
2319,60000365,20,20,20,0,1.0,Closed,clear_majority
2320,60000408,20,20,20,0,1.0,Closed,clear_majority
2321,60000409,20,20,20,0,1.0,Closed,clear_majority
2322,60000410,20,20,20,0,1.0,Closed,clear_majority
2324,60000859,19,19,19,0,1.0,Closed,clear_majority
2325,60001152,17,17,15,2,0.882,Closed,clear_majority
2326,60000481,20,20,20,0,1.0,Closed,clear_majority
2327,60000491,20,20,20,0,1.0,Closed,clear_majority
2328,60000492,20,20,20,0,1.0,Closed,clear_majority
2330,60000554,20,20,20,0,1.0,Closed,clear_majority
2331,60000555,20,20,20,0,1.0,Closed,clear_majority
2333,60000559,20,20,20,0,1.0,Closed,clear_majority
2334,60010894,20,20,20,0,1.0,Closed,clear_majority
2335,60000588,20,20,20,0,1.0,Closed,clear_majority
2336,60000589,20,20,20,0,1.0,Closed,clear_majority
2338,60000635,20,20,20,0,1.0,Closed,clear_majority
2339,60000528,20,20,20,0,1.0,Closed,clear_majority
2340,60000529,20,20,20,0,1.0,Closed,clear_majority
2341,60000531,20,20,20,0,1.0,Closed,clear_majority
2343,60000533,20,20,20,0,1.0,Closed,clear_majority
2344,60001164,20,20,20,0,1.0,Closed,clear_majority
2345,60001165,20,20,20,0,1.0,Closed,clear_majority
2346,60001166,20,20,20,0,1.0,Closed,clear_majority
2347,60001167,20,20,20,0,1.0,Closed,clear_majority
2348,60001168,20,20,20,0,1.0,Closed,clear_majority
2349,60001171,20,20,20,0,1.0,Closed,clear_majority
2350,60001172,20,20,20,0,1.0,Closed,clear_majority
2351,60001173,20,20,20,0,1.0,Closed,clear_majority
2352,60001174,20,20,20,0,1.0,Closed,clear_majority
2353,60001175,20,20,20,0,1.0,Closed,clear_majority
2354,60001176,20,20,20,0,1.0,Closed,clear_majority
2355,60001177,20,20,20,0,1.0,Closed,clear_majority
2356,60001178,20,20,20,0,1.0,Closed,clear_majority
2357,60003348,20,20,20,0,1.0,Closed,clear_majority
2358,60001180,20,20,20,0,1.0,Closed,clear_majority
2359,60001181,20,20,20,0,1.0,Closed,clear_majority
2360,60001183,20,20,20,0,1.0,Closed,clear_majority
2361,60001184,20,20,20,0,1.0,Closed,clear_majority
2362,60001185,20,20,20,0,1.0,Closed,clear_majority
2363,60001186,20,20,20,0,1.0,Closed,clear_majority
2364,60001187,20,20,20,0,1.0,Closed,clear_majority
2365,60001191,20,20,20,0,1.0,Closed,clear_majority
2366,60001194,20,20,20,0,1.0,Closed,clear_majority
2367,60001195,3,3,3,0,1.0,Closed,clear_majority
2368,60001196,20,20,20,0,1.0,Closed,clear_majority
2369,60001197,3,3,3,0,1.0,Closed,clear_majority
2370,60001198,20,20,20,0,1.0,Closed,clear_majority
2371,60001207,20,20,20,0,1.0,Closed,clear_majority
2373,60011906,20,20,20,0,1.0,Closed,clear_majority
2374,60011919,20,20,20,0,1.0,Closed,clear_majority
2375,60001215,20,20,20,0,1.0,Closed,clear_majority
2376,60001216,20,20,20,0,1.0,Closed,clear_majority
2377,60001217,20,20,20,0,1.0,Closed,clear_majority
2378,60001218,20,20,20,0,1.0,Closed,clear_majority
2379,60001227,20,20,20,0,1.0,Closed,clear_majority
2380,60001228,20,20,20,0,1.0,Closed,clear_majority
2381,60001229,20,20,20,0,1.0,Closed,clear_majority
2382,60002147,20,20,20,0,1.0,Closed,clear_majority
2383,60000534,20,20,20,0,1.0,Closed,clear_majority
2384,60000606,20,20,20,0,1.0,Closed,clear_majority
2385,60004011,20,20,20,0,1.0,Closed,clear_majority
2386,60007917,20,20,20,0,1.0,Closed,clear_majority
2387,60001221,20,20,20,0,1.0,Closed,clear_majority
2388,60001222,20,20,20,0,1.0,Closed,clear_majority
2389,60001224,20,20,20,0,1.0,Closed,clear_majority
2390,60001225,20,20,20,0,1.0,Closed,clear_majority
2391,60002196,20,20,20,0,1.0,Closed,clear_majority
2392,60000441,20,20,20,0,1.0,Closed,clear_majority
2393,60006531,20,20,20,0,1.0,Closed,clear_majority
2394,60002663,20,20,12,8,0.6,Closed,mixed
2395,60003130,20,20,20,0,1.0,Closed,clear_majority
2396,60003936,20,20,20,0,1.0,Closed,clear_majority
2397,60001150,20,20,19,1,0.95,Closed,clear_majority
2399,60001163,19,19,16,3,0.842,Closed,clear_majority
2400,60006106,20,20,20,0,1.0,Closed,clear_majority
2401,60001421,20,20,20,0,1.0,Closed,clear_majority
2402,60000396,20,20,20,0,1.0,Closed,clear_majority
2403,60004954,20,20,20,0,1.0,Closed,clear_majority
2404,60000434,20,20,20,0,1.0,Closed,clear_majority
2405,60003872,20,20,20,0,1.0,Closed,clear_majority
2406,60003876,20,20,20,0,1.0,Closed,clear_majority
2407,60003877,20,20,20,0,1.0,Closed,clear_majority
2408,60003878,20,20,20,0,1.0,Closed,clear_majority
2409,60003879,20,20,20,0,1.0,Closed,clear_majority
2410,60003883,20,20,20,0,1.0,Closed,clear_majority
2411,60003885,20,20,20,0,1.0,Closed,clear_majority
2412,60003887,20,20,19,1,0.95,Closed,clear_majority
2413,60003899,20,20,20,0,1.0,Closed,clear_majority
2414,60003900,20,20,20,0,1.0,Closed,clear_majority
2415,60003902,20,20,20,0,1.0,Closed,clear_majority
2416,60003903,20,20,20,0,1.0,Closed,clear_majority
2417,60003906,20,20,20,0,1.0,Closed,clear_majority
2418,60003907,20,20,20,0,1.0,Closed,clear_majority
2419,60003909,20,20,16,4,0.8,Closed,mixed
2420,60003910,20,20,20,0,1.0,Closed,clear_majority
2421,60004665,20,20,20,0,1.0,Closed,clear_majority
2423,60002522,20,20,20,0,1.0,Closed,clear_majority
2425,60007161,20,20,20,0,1.0,Closed,clear_majority
2426,60008613,20,20,20,0,1.0,Closed,clear_majority
2427,60001669,20,20,20,0,1.0,Closed,clear_majority
2428,60001618,20,20,20,0,1.0,Closed,clear_majority
2429,60110574,5,5,5,0,1.0,Closed,clear_majority
2430,60000984,20,20,19,1,0.95,Closed,clear_majority
2432,60005801,20,20,20,0,1.0,Closed,clear_majority
2433,60003257,12,12,11,1,0.917,Closed,clear_majority
2434,60003077,20,20,20,0,1.0,Closed,clear_majority
2435,60003539,20,20,19,1,0.95,Closed,clear_majority
2436,60003327,20,20,20,0,1.0,Closed,clear_majority
2438,60004459,20,20,20,0,1.0,Closed,clear_majority
2440,60011343,20,20,20,0,1.0,Closed,clear_majority
2442,60009073,20,20,20,0,1.0,Closed,clear_majority
2443,60011269,20,20,20,0,1.0,Closed,clear_majority
2445,60001579,20,20,20,0,1.0,Closed,clear_majority
2447,60006063,15,15,15,0,1.0,Closed,clear_majority
2448,60006286,20,20,20,0,1.0,Closed,clear_majority
2450,60003162,20,20,20,0,1.0,Closed,clear_majority
2451,60001335,20,20,20,0,1.0,Closed,clear_majority
2452,60003379,19,19,15,4,0.789,Closed,mixed
2453,60004953,20,20,20,0,1.0,Closed,clear_majority
2454,60002776,20,20,20,0,1.0,Closed,clear_majority
2456,60002171,20,20,20,0,1.0,Closed,clear_majority
2457,60007445,20,20,20,0,1.0,Closed,clear_majority
2458,60003863,20,20,19,1,0.95,Closed,clear_majority
2459,60001619,20,20,20,0,1.0,Closed,clear_majority
2460,60002280,20,20,20,0,1.0,Closed,clear_majority
2461,60003915,20,20,20,0,1.0,Closed,clear_majority
2462,60000525,20,20,20,0,1.0,Closed,clear_majority
2464,60003076,20,20,20,0,1.0,Closed,clear_majority
2465,60011238,20,20,20,0,1.0,Closed,clear_majority
2467,60003918,20,20,20,0,1.0,Closed,clear_majority
2469,60003925,20,20,20,0,1.0,Closed,clear_majority
2470,60007683,20,20,20,0,1.0,Closed,clear_majority
2471,60001015,20,20,20,0,1.0,Closed,clear_majority
2473,60001534,20,20,20,0,1.0,Closed,clear_majority
2474,60003926,20,20,20,0,1.0,Closed,clear_majority
2475,60001454,20,20,20,0,1.0,Closed,clear_majority
2476,60009025,20,20,20,0,1.0,Closed,clear_majority
2478,60003930,20,20,20,0,1.0,Closed,clear_majority
2483,60007042,20,20,20,0,1.0,Closed,clear_majority
2484,60004014,20,20,20,0,1.0,Closed,clear_majority
2485,60005622,20,20,20,0,1.0,Closed,clear_majority
2486,60002297,20,20,20,0,1.0,Closed,clear_majority
2488,60000135,20,20,20,0,1.0,Closed,clear_majority
2489,60004679,20,20,20,0,1.0,Closed,clear_majority
2490,60004465,20,20,20,0,1.0,Closed,clear_majority
2492,60001601,20,20,19,1,0.95,Closed,clear_majority
2493,60005422,20,20,20,0,1.0,Closed,clear_majority
2494,60005551,19,19,19,0,1.0,Closed,clear_majority
2496,60005460,20,20,20,0,1.0,Closed,clear_majority
2498,60006541,20,20,20,0,1.0,Closed,clear_majority
2499,60006073,20,20,19,1,0.95,Closed,clear_majority
2500,60000878,20,20,20,0,1.0,Closed,clear_majority
2502,60004707,20,20,19,1,0.95,Closed,clear_majority
2503,60110581,5,5,4,1,0.8,Closed,mixed
2506,60005024,20,20,20,0,1.0,Closed,clear_majority
2507,60005666,20,20,20,0,1.0,Closed,clear_majority
2508,60003352,20,20,19,1,0.95,Closed,clear_majority
2511,60006822,20,20,20,0,1.0,Closed,clear_majority
2512,60006865,20,20,20,0,1.0,Closed,clear_majority
2513,60003773,20,20,20,0,1.0,Closed,clear_majority
2514,60003799,20,20,20,0,1.0,Closed,clear_majority
2515,60000465,20,20,20,0,1.0,Closed,clear_majority
2517,60001762,20,20,20,0,1.0,Closed,clear_majority
2519,60002660,20,20,20,0,1.0,Closed,clear_majority
2520,60007695,20,20,20,0,1.0,Closed,clear_majority
2521,60002737,20,20,20,0,1.0,Closed,clear_majority
2523,60002757,20,20,20,0,1.0,Closed,clear_majority
2524,60007716,20,20,20,0,1.0,Closed,clear_majority
2526,60004064,20,20,20,0,1.0,Closed,clear_majority
2527,60002542,20,20,20,0,1.0,Closed,clear_majority
2528,60007102,20,20,20,0,1.0,Closed,clear_majority
2529,60002627,20,20,20,0,1.0,Closed,clear_majority
2530,60007766,20,20,20,0,1.0,Closed,clear_majority
2531,60009031,19,19,19,0,1.0,Closed,clear_majority
2532,60009686,20,20,20,0,1.0,Closed,clear_majority
2533,60004809,20,20,19,1,0.95,Closed,clear_majority
2537,60007038,20,20,0,20,0.0,Open,clear_majority
2538,60008657,20,20,20,0,1.0,Closed,clear_majority
2539,60002753,20,20,20,0,1.0,Closed,clear_majority
2540,60003864,20,20,20,0,1.0,Closed,clear_majority
2541,60004928,20,20,20,0,1.0,Closed,clear_majority
2544,60000700,19,19,19,0,1.0,Closed,clear_majority
2545,60003532,20,20,20,0,1.0,Closed,clear_majority
2546,60000287,20,20,20,0,1.0,Closed,clear_majority
2548,60002078,20,20,20,0,1.0,Closed,clear_majority
2549,60001005,20,20,20,0,1.0,Closed,clear_majority
2552,60004441,20,20,20,0,1.0,Closed,clear_majority
2554,60003865,20,20,20,0,1.0,Closed,clear_majority
2555,60002281,20,20,20,0,1.0,Closed,clear_majority
2556,60009682,20,20,18,2,0.9,Closed,clear_majority
2557,60001239,20,20,20,0,1.0,Closed,clear_majority
2558,60003508,20,20,20,0,1.0,Closed,clear_majority
2559,60005379,20,20,20,0,1.0,Closed,clear_majority
2560,60004892,20,20,20,0,1.0,Closed,clear_majority
2561,60010322,20,20,20,0,1.0,Closed,clear_majority
2562,60005672,20,20,20,0,1.0,Closed,clear_majority
2563,60003931,20,20,20,0,1.0,Closed,clear_majority
2564,60002974,20,20,20,0,1.0,Closed,clear_majority
2565,60000915,18,18,16,2,0.889,Closed,clear_majority
2566,60003320,20,20,20,0,1.0,Closed,clear_majority
2567,60005239,3,3,3,0,1.0,Closed,clear_majority
2568,60003225,20,20,20,0,1.0,Closed,clear_majority
2569,60000926,20,20,20,0,1.0,Closed,clear_majority
2570,60003585,20,20,20,0,1.0,Closed,clear_majority
2571,60003712,20,20,20,0,1.0,Closed,clear_majority
2572,60002298,20,20,20,0,1.0,Closed,clear_majority
2573,60004797,20,20,18,2,0.9,Closed,clear_majority
2575,60005185,20,20,19,1,0.95,Closed,clear_majority
2576,60004479,20,20,19,1,0.95,Closed,clear_majority
2578,60001627,20,20,20,0,1.0,Closed,clear_majority
2580,60004573,20,20,20,0,1.0,Closed,clear_majority
2581,60006774,20,20,20,0,1.0,Closed,clear_majority
2583,60000416,20,20,20,0,1.0,Closed,clear_majority
2584,60006013,20,20,20,0,1.0,Closed,clear_majority
2585,60003124,20,20,20,0,1.0,Closed,clear_majority
2586,60004842,20,20,20,0,1.0,Closed,clear_majority
2589,60002545,3,3,3,0,1.0,Closed,clear_majority
2590,60002740,20,20,19,1,0.95,Closed,clear_majority
2592,60000928,20,20,20,0,1.0,Closed,clear_majority
2594,60004839,20,20,20,0,1.0,Closed,clear_majority
2595,60004421,20,20,20,0,1.0,Closed,clear_majority
2597,60005390,20,20,20,0,1.0,Closed,clear_majority
2598,60004480,20,20,20,0,1.0,Closed,clear_majority
2599,60000815,20,20,20,0,1.0,Closed,clear_majority
2600,60005159,20,20,20,0,1.0,Closed,clear_majority
2601,60004862,20,20,20,0,1.0,Closed,clear_majority
2602,60006319,20,20,20,0,1.0,Closed,clear_majority
2603,60005124,20,20,18,2,0.9,Closed,clear_majority
2604,60007177,20,20,19,1,0.95,Closed,clear_majority
2605,60009690,20,20,20,0,1.0,Closed,clear_majority
2606,60006703,20,20,19,1,0.95,Closed,clear_majority
2607,60004929,20,20,19,1,0.95,Closed,clear_majority
2608,60004780,20,20,20,0,1.0,Closed,clear_majority
2610,60001069,20,20,20,0,1.0,Closed,clear_majority
2611,60001057,20,20,20,0,1.0,Closed,clear_majority
2615,60004293,20,20,20,0,1.0,Closed,clear_majority
2617,60003779,20,20,20,0,1.0,Closed,clear_majority
2618,60002946,20,20,20,0,1.0,Closed,clear_majority
2619,60006572,20,20,20,0,1.0,Closed,clear_majority
2622,60010973,20,20,20,0,1.0,Closed,clear_majority
2623,60003588,20,20,20,0,1.0,Closed,clear_majority
2624,60000002,20,20,20,0,1.0,Closed,clear_majority
2626,60007687,19,19,19,0,1.0,Closed,clear_majority
2630,60005530,20,20,20,0,1.0,Closed,clear_majority
2631,60005266,20,20,20,0,1.0,Closed,clear_majority
2634,60005800,20,20,18,2,0.9,Closed,clear_majority
2635,60005118,20,20,20,0,1.0,Closed,clear_majority
2637,60000122,20,20,20,0,1.0,Closed,clear_majority
2638,60000123,20,20,20,0,1.0,Closed,clear_majority
2639,60000124,20,20,20,0,1.0,Closed,clear_majority
2640,60000128,20,20,20,0,1.0,Closed,clear_majority
2641,60000129,20,20,20,0,1.0,Closed,clear_majority
2642,60000130,20,20,20,0,1.0,Closed,clear_majority
2643,60000131,20,20,20,0,1.0,Closed,clear_majority
2644,60002511,20,20,20,0,1.0,Closed,clear_majority
2645,60000146,20,20,12,8,0.6,Closed,mixed
2646,60000147,20,20,12,8,0.6,Closed,mixed
2647,60000148,20,20,19,1,0.95,Closed,clear_majority
2648,60000151,16,16,16,0,1.0,Closed,clear_majority
2649,60000152,20,20,19,1,0.95,Closed,clear_majority
2650,60000127,20,20,20,0,1.0,Closed,clear_majority
2651,60000144,20,20,20,0,1.0,Closed,clear_majority
2652,60000153,20,20,19,1,0.95,Closed,clear_majority
2653,60000154,20,20,19,1,0.95,Closed,clear_majority
2654,60000155,20,20,19,1,0.95,Closed,clear_majority
2655,60000156,20,20,18,2,0.9,Closed,clear_majority
2656,60000157,20,20,17,3,0.85,Closed,clear_majority
2657,60000158,20,20,18,2,0.9,Closed,clear_majority
2658,60000159,20,20,19,1,0.95,Closed,clear_majority
2661,60000168,20,20,20,0,1.0,Closed,clear_majority
2663,60007306,20,20,20,0,1.0,Closed,clear_majority
2664,60003670,20,20,18,2,0.9,Closed,clear_majority
2665,60005010,20,20,20,0,1.0,Closed,clear_majority
2666,60002683,20,20,20,0,1.0,Closed,clear_majority
2667,60000980,20,20,20,0,1.0,Closed,clear_majority
2668,60009911,20,20,20,0,1.0,Closed,clear_majority
2671,60007806,20,20,20,0,1.0,Closed,clear_majority
2673,60001543,20,20,20,0,1.0,Closed,clear_majority
2674,60005064,20,20,20,0,1.0,Closed,clear_majority
2676,60006142,20,20,20,0,1.0,Closed,clear_majority
2677,60009140,20,20,20,0,1.0,Closed,clear_majority
