teid,RdfId,PsseType,NodeType,CircuitIdentifier,Name,BusNumber1,BusName1,Substation1,BusNumber2,BusName2,Substation2,EquipmentName,OpEqName,branch_id,branch_name,b1,b2,ckt,DeviceType,FromName,ToName,OP_EQCODE,EQNAME,match_status,opeq_agrees,fuzzy_ratio,is_high_side
838069,b0526fbf-efa0-46e0-85c4-fd39e87a2d1e,Branch,ACLineSegment,1,CFLAT_ES_TLINE_1 1 1 138kV,80022,OLEANDER4A,OLEANDER,164522,CFLAT_ES_8,CFLAT_ES,1,CFLAT_ES_TLINE_1,60103638.0,CFLAT_ES_TLINE1,,,1,Line,OLEANDER4A,CFLAT_ES_8,CFLAT_ES_TLINE_1,1,matched,True,0.0,False
3551,b0555e49-6bf9-4436-8635-d27d7749e953,Branch,ACLineSegment,1,1785__A _A 1 138kV,295,STEPHENVIL8,STV,13701,STNVL3_8,STNVL,_A,1785__A,60000636.0,1785_A,,,1,Line,STNVL3_8,STEPHENVIL8,1785__A,_A,matched,True,0.0,False
26492,b0596c27-92c7-4542-9558-6e4cdd87229b,Branch,ACLineSegment,63,STWTIK63_A A 63 138kV,43290,STEWRT__B138,STW,48551,TIKIS_63TP_8,TIK,A,STWTIK63_A,60008475.0,STWTIK63A,,,63,Line,STEWRT__B138,TIKIS_63TP_8,STWTIK63_A,A,matched,True,0.0,False
126,b05fec0b-c36c-40ce-bb94-d5ee8f4a18e1,Branch,ACLineSegment,09,BV_FL_09_A A 09 138kV,44100,BRAZOS_S09_8,BV,44230,FLEWLN__B138,FL,A,BV_FL_09_A,60003557.0,BV_FL_09A,,,09,Line,BRAZOS_S09_8,FLEWLN__B138,BV_FL_09_A,A,matched,True,0.0,False
3552,b06d4ceb-d34b-4e07-9ec2-acfc7951353c,Branch,ACLineSegment,1,G69_C_1 1 1 69kV,38650,TNAMOCO___0,AMOCOTN,39070,TNTERMINAL0,TERMINAL,1,G69_C_1,60004907.0,G69_C1,,,1,Line,TNAMOCO___0,TNTERMINAL0,G69_C_1,1,matched,True,0.0,False
486907,b0767c3f-5a84-421f-b1dd-f3afddfbef13,Branch,ACLineSegment,1,WMFMS138KV_1 _1 1 138kV,2753,WINDMF_T8,WMFPI,6866,WMFMS_RC,WMFMS_RC,_1,WMFMS138KV__1,60011204.0,WMFMS138KV_1,,,1,Line,WMFMS_RC,WINDMF_T8,WMFMS138KV__1,_1,matched,True,0.0,False
3554,b0783078-9b79-4f89-b6e0-68da89989f8d,Branch,ACLineSegment,1,A4_X1_1 1 1 138kV,5305,MEDINABS,X1,5335,PEARSAL,A4,1,A4_X1_1,60002813.0,A4_X11,,,1,Line,PEARSAL,MEDINABS,A4_X1_1,1,matched,True,0.0,False
867926,b07871ef-ca79-4776-802c-9716c1bba2dd,Branch,ACLineSegment,1,1274_A _A 1 138kV,3790,GLAZELAKE_8,GLZSW,121175,LEON_SLR_8,LEON_SLR,_A,1274__A,60104562.0,1274_A,,,1,Line,GLAZELAKE_8,LEON_SLR_8,1274__A,_A,matched,True,0.0,False
478769,b08ab666-6984-47f2-9b46-b383822160be,Branch,ACLineSegment,1,P2_U2_1 1 1 138kV,5030,BRAUNIG_E,BRAUNIG,5205,HIGHLAND_HIL,P2,1,P2_U2_1,60011212.0,P2_U21,,,1,Line,BRAUNIG_E,HIGHLAND_HIL,P2_U2_1,1,matched,True,0.0,False
327259,b0914f47-18a7-4373-a8d8-13814323ffed,Branch,ACLineSegment,02,DOCSIS02_A A 02 138kV,43221,SEAWAY_02SW8,SIS,48334,SEADOC02TP_8,DOC,A,DOCSIS02_A,60009256.0,DOCSIS02A,,,02,Line,SEADOC02TP_8,SEAWAY_02SW8,DOCSIS02_A,A,matched,True,0.0,False
923,b091882b-1f8a-461c-8606-172d5d45d943,Branch,ACLineSegment,1,2150__D _D 1 69kV,1631,DELNMAG_T9,DLMTP,11633,DELEON1_9,DLEON,_D,2150__D,60000822.0,2150_D,,,1,Line,DELNMAG_T9,DELEON_9,2150__D,_D,matched,True,0.0,False
1564,b092be8f-966d-43a4-9666-e043debe0ac8,Branch,ACLineSegment,1,138_TWB_OXY_1 1 1 138kV,38430,TNWHITEBKR1,TNWHTBKR,38431,TNCENTRY1_1,TNCENTRY,1,138_TWB_OXY_1,60000345.0,138_TWB_OXY1,,,1,Line,TNWHITEBKR1,TNCENTRY1_1,138_TWB_OXY_1,1,matched,True,0.0,False
2360,b095910d-40a8-45c8-ac0f-4ea45a6fdd7f,Branch,ACLineSegment,1,3270__A _A 1 138kV,2450,CNVLSW_E8,CNRSW,2918,CNVL2_8,CNTRD,_A,3270__A,60001183.0,3270_A,,,1,Line,CNVLSW_E8,CNVL2_8,3270__A,_A,matched,True,0.0,False
860535,b097c146-1172-4ee0-83b3-a2b8e5e8966c,Branch,ACLineSegment,1,1265_A _A 1 138kV,3355,GRPLMGTA_8,GPMTP,3790,GLAZELAKE_8,GLZSW,_A,1265__A,60104561.0,1265_A,,,1,Line,GRPLMGTA_8,GLAZELAKE_8,1265__A,_A,matched,True,0.0,False
609583,b0998fa7-da14-4b8c-a925-117996e72bd4,Branch,ACLineSegment,1,6135_F _F 1 138kV,1360,GUNSIGHT_8,GUNSW,1396,HIGHPLAIN_P8,HPPOD,_F,6135__F,60012663.0,6135_F,,,1,Line,GUNSIGHT_8,HIGHPLAIN_P8,6135__F,_F,matched,True,0.0,False
415853,b09bfe9c-80bd-4fea-ad22-8aa50a3b0c1d,Branch,ACLineSegment,1,FIGARO_KIRCHH1_1 1 1 345kV,60704,KIRCHHOF7A,KIRCHHOF,60715,FIGARO7A,FIGARO,1,FIGARO_KIRCHH1_1,60011358.0,FIGARO_KIRCHH11,,,1,Line,KIRCHHOF7A,FIGARO7A,FIGARO_KIRCHH1_1,1,matched,True,0.0,False
647421,b0a36b4f-9d1e-44f2-a16c-e001b522fbe0,Branch,ACLineSegment,1,CENIZO_TIEMPO1_1 1 1 345kV,80220,CENIZO7A,CENIZO,80224,TIEMPO7A,TIEMPO,1,CENIZO_TIEMPO1_1,60078158.0,CENIZO_TIEMPO1,,,1,Line,CENIZO7A,TIEMPO7A,CENIZO_TIEMPO1_1,1,matched,True,0.0,False
2867,b0a8080d-cc2a-4fdd-9bfa-31468fd18ba5,Branch,ACLineSegment,1,1370__E _E 1 138kV,3332,HUDSON_8,HUDSN,3333,LUFTXFTP_8,LFKTP,_E,1370__E,60000320.0,1370_E,,,1,Line,HUDSON_8,LUFTXFTP_8,1370__E,_E,matched,True,0.0,False
493741,b0b3b2ef-3f38-4a93-9377-ec11be8a3091,Branch,ACLineSegment,1,BOG_T3_1 1 1 34.5kV,110948,SL_4,SL,110959,BOG_T3_34,BOG,1,BOG_T3_1,,,,,,,,,,,unmatched,False,0.0,False
3556,b0b65965-8a12-4ea4-8cff-05a77338cc53,Branch,ACLineSegment,1,LYO_OAT_1 1 1 138kV,819,LYONS,LYONS_C,831,OATES,OATES,1,LYO_OAT_1,60005980.0,LYO_OAT1,,,1,Line,OATES,LYONS,LYO_OAT_1,1,matched,True,0.0,False
1141,b0bc6793-c28d-472b-aca8-0f635f8efd05,Branch,ACLineSegment,1,MILES_ROWE1_1 1 1 69kV,6410,MILES2A,MILES,6411,ROWE2A,ROWE,1,MILES_ROWE1_1,60006194.0,MILES_ROWE11,,,1,Line,ROWE2A,MILES2A,MILES_ROWE1_1,1,duplicate_resolved_by_opeqcode,True,0.0,False
1756,b0bd89fe-5962-4176-aa67-070ffc061397,Branch,ACLineSegment,1,RAINEY_WALNTT1_1 1 1 69kV,6221,RAINEYCR2A,RAINEYCR,6244,WALNTTAP2A,WALNTTAP,1,RAINEY_WALNTT1_1,60009039.0,RAINEY_WALNTT11,,,1,Line,RAINEYCR2A,WALNTTAP2A,RAINEY_WALNTT1_1,1,duplicate_resolved_by_opeqcode,True,0.0,False
411023,b0ccbc84-b529-47da-8e6a-566f49fa3ac3,Branch,ACLineSegment,1,642T642_1 1 1 138kV,3668,RNDROCK1_8,RNDRK,7367,L_SPANOA8_1Y,SPANOA,1,642T642_1,60010204.0,642T6421,,,1,Line,L_SPANOA8_1Y,RNDROCK1_8,642T642_1,1,matched,True,0.0,False
3557,b0cd67fa-20e4-42d4-94b5-ff3b5778b45e,Branch,ACLineSegment,1,G69_P1_1 1 1 69kV,39630,TNBRAZORIA0,BRAZORIA,39670,TNCLMNSTAP0,CLMNSTAP,1,G69_P1_1,60004930.0,G69_P11,,,1,Line,TNBRAZORIA0,TNCLMNSTAP0,G69_P1_1,1,matched,True,0.0,False
602845,b0ecb636-98d4-4873-82de-33a9f946f931,Branch,ACLineSegment,1,JOH_HOPE_1 1 1 69kV,632,JOHNSONSW,JOHNSNSW,11548,HOPEWLL_9,HPWSW,1,JOH_HOPE_1,60012643.0,JOH_HOPE1,,,1,Line,HOPEWLL_9,JOHNSONSW,JOH_HOPE_1,1,matched,True,0.0,False
680184,b0ed51c0-e3d1-40a1-a2a9-a6cfe48c6a0b,Branch,ACLineSegment,1,3421_A _A 1 345kV,3377,LITTLEPOND_5,LTPSW,171023,AURO_SLR_5,AURO_SLR,_A,3421__A,60089156.0,3421,,,1,Line,LITTLEPOND_5,AURO_SLR_5,3421__A,_A,matched,True,0.0,False
589506,b1076f35-a5d8-48e0-81f3-40e4cf6cf268,Branch,ACLineSegment,1,138_FLT_FXT_1 1 1 138kV,38069,TNFLATTOP_1,FLAT_TOP,38294,TNFOXTAIL_1,TNFXTAIL,1,138_FLT_FXT_1,60012500.0,138_FLT_FXT1,,,1,Line,TNFLATTOP_1,TNFOXTAIL_1,138_FLT_FXT_1,1,matched,True,0.0,False
3559,b10a2d20-c0c7-4c8c-b62e-b57210b2919c,Branch,ACLineSegment,1,G69_G_1 1 1 69kV,38770,TNHEIGHTS_0,HEIGHTTN,39250,TNNORTHSDE0,NORTHSDE,1,G69_G_1,60004923.0,G69_G1,,,1,Line,TNHEIGHTS_0,TNNORTHSDE0,G69_G_1,1,matched,True,0.0,False
530284,b114cd5c-4fa1-4ceb-8c86-c068b0efad5a,Branch,ACLineSegment,1,ALGODON_LINE_1 1 1 345kV,88579,ELALGOPOI7A,KATOEN,163075,ALGODON_5,ALGODON,1,ALGODON_LINE_1,60012343.0,ALGODON_LINE1,,,1,Line,ALGODON_5,ELALGOPOI7A,ALGODON_LINE_1,1,matched,True,0.0,False
532316,b1157775-b511-4bb0-97f0-c94260d1ae11,Branch,ACLineSegment,2,_F 2 138kV,1614,BRECK_8,BRKRG,1660,GUNSCRK1_8,GUNSO,_F,6360__F,60011874.0,6360_F,,,2,Line,BRECK_8,GUNSCRK1_8,6360__F,_F,matched,True,0.0,False
715938,b1191d73-97f5-45f8-9f91-ae523d5f4001,Branch,ACLineSegment,1,6285_G _G 1 138kV,10050,RANGER_8,RGRSW,11342,LORAINES_8,LSPOI,_G,6285__G,60092539.0,6285_G,,,1,Line,RANGER_8,LORAINES_8,6285__G,_G,matched,True,0.0,False
680143,b11f11a0-6e15-4bac-94a4-66e0dc8ccdcc,Branch,ACLineSegment,60,PYTSAN60_A A 60 138kV,43090,PYTHIA_POI_8,PYT,43110,SANBER_POI_8,SAN,A,PYTSAN60_A,60092018.0,PYTSAN60,,,60,Line,PYTHIA_POI_8,SANBER_POI_8,PYTSAN60_A,A,matched,True,0.0,False
3560,b11f5a1a-3118-4411-94a9-8adf6af20b42,Branch,ACLineSegment,1,114T321_1 1 1 138kV,7200,L_CANYON8_1Y,CANYON,70546,P_HIGH328_1_,HIGH32,1,114T321_1,60000150.0,114T3211,,,1,Line,P_HIGH328_1_,L_CANYON8_1Y,114T321_1,1,matched,True,0.0,False
555986,b1214db0-7e2a-4afd-8440-1b2b10b23bbd,Branch,ACLineSegment,1,_M 1 138kV,2465,DUCKCOVE_P8,KTPOI,12467,ABLSPRG2_P8,ASPOI,_M,690__M,60012123.0,690_M,,,1,Line,DUCKCOVE_P8,ABLSPRG2_P8,690__M,_M,matched,True,0.0,False
419604,b12e9855-0910-4e4d-b087-7f1a230920a9,Branch,ACLineSegment,1,_J 1 138kV,12012,GV_NORTH1_8,GRPTT,12013,VINEYARD_A8,VINSW,_J,745__J,60010972.0,745_J,,,1,Line,GV_NORTH1_8,VINEYARD_A8,745__J,_J,matched,True,0.0,False
98920,b13fa404-e946-4989-8c75-f2d98e138627,Branch,ACLineSegment,1,WHILPII_WEST_1 1 1 345kV,1877,MITCHBND_5,MBDSW,1878,WHCCS2_4,WHCCS2,1,WHILPII_WEST_1,60008383.0,WHILPII_WEST1,,,1,Line,MITCHBND_5,WHCCS2_4,WHILPII_WEST_1,1,matched,True,0.0,False
3645,b145c387-d522-4762-80de-76057060a596,Branch,ACLineSegment,SR,QV_TV_02_A A SR 138kV,44691,TELVEW02T1_8,TV,48303,TELVEW02TP_8,QV,A,QV_TV_02_A,60006838.0,QV_TV_02A,,,SR,Line,TELVEW02T1_8,TELVEW02TP_8,QV_TV_02_A,A,matched,True,0.0,False
378142,b1475ef7-cffd-474c-8c09-338a7ba8e0c8,Branch,ACLineSegment,1,ERIOHN_PALMS 1 1 138kV,5760,PALMASSW8,PALMAS,5764,ERIOHONDOSB8,MV_RIOHO,1,ERIOHN_PALMS_1,60009591.0,ERIOHN_PALMS1,,,1,Line,PALMASSW8,ERIOHONDOSB8,ERIOHN_PALMS_1,1,matched,True,0.0,False
876198,b14d365f-4246-4644-a507-0a5b84b2f0e0,Branch,ACLineSegment,2,PRUIT_CLSTE_2 _2 2 138kV,971,PRUITT_8,PRUITT,23802,CELESTE_8,CLSTE,_2,PRUIT_CLSTE__2,60114615.0,PRUIT_CLSTE_2,,,2,Line,CELESTE_8,PRUITT_8,PRUIT_CLSTE__2,_2,matched,True,0.0,False
465308,b15abc06-17f0-41bd-90a6-97c1cafb2c95,Branch,ACLineSegment,1,RELOJ_TLINE_1 1 1 345kV,80226,RELOJPOI7A,RELOJPOI,162499,RELOJ_5,RELOJ,1,RELOJ_TLINE_1,60011369.0,RELOJ_TLINE1,,,1,Line,RELOJPOI7A,RELOJ_5,RELOJ_TLINE_1,1,matched,True,0.0,False
3562,b1620e26-814c-494a-a912-7f769acdddb2,Branch,ACLineSegment,1,19T128_1 1 1 138kV,7068,L_EVANT_8_1Y,EVANT,7070,L_GOLDTH8_1Y,GOLDTH,1,19T128_1,60000755.0,19T1281,,,1,Line,L_EVANT_8_1Y,L_GOLDTH8_1Y,19T128_1,1,matched,True,0.0,False
524482,b16e4b1a-f2c0-43ae-a306-f6b7b8e7fcf1,Branch,ACLineSegment,1,DPWSC_23_A A 1 69kV,40470,DEPWTR___B69,DPW,41380,S_CHAN___B69,SC,A,DPWSC_23_A,60012001.0,DPWSC_23A,,,1,Line,DEPWTR___B69,S_CHAN___B69,DPWSC_23_A,A,matched,True,0.0,False
1474,b171188f-c95c-4638-a944-55909a9480c7,Branch,ACLineSegment,67,GZ_HV_67_A A 67 138kV,48138,GEARS_67TP_8,GZ,48152,HIDDEN67TP_8,HV,A,GZ_HV_67_A,60005168.0,GZ_HV_67A,,,67,Line,HIDDEN67TP_8,GEARS_67TP_8,GZ_HV_67_A,A,matched,True,0.0,False
213086,b1724970-e921-41d0-9340-6d7ffe34cddc,Branch,ACLineSegment,1,AIR_LI_LANTAN1_1 1 1 69kV,8959,AIR_LIQC2A,AIR_LIQC,8965,LANTANA2A,LANTANA,1,AIR_LI_LANTAN1_1,60008155.0,AIR_LI_LANTAN11,,,1,Line,AIR_LIQC2A,LANTANA2A,AIR_LI_LANTAN1_1,1,duplicate_resolved_by_opeqcode,True,0.0,False
327734,b172a387-2ecb-4705-8a99-fbc520a2b382,Branch,ACLineSegment,1,JOSLIN_CALHOUN_1 1 1 138kV,8140,JOSLIN4A,JOSLIN,111222,CALHOUN_8,CALHOUN,1,JOSLIN_CALHOUN_1,60009155.0,JOSLIN_CALHOUN1,,,1,Line,JOSLIN4A,CALHOUN_8,JOSLIN_CALHOUN_1,1,matched,True,0.0,False
306825,b174db44-3287-44a1-af44-f230c8818923,Branch,ACLineSegment,1,14020__A _A 1 138kV,1141,HOLTSS_8,HLTSW,11256,GOLDSMTH_8,GSMTH,_A,14020__A,60000380.0,14020_A,,,1,Line,HOLTSS_8,GOLDSMTH_8,14020__A,_A,matched,True,0.0,False
408321,b1760b27-6c8b-4819-8504-ce9da02a93b0,Branch,ACLineSegment,1,BURMA_CARLBD1_1 1 1 69kV,6437,CARLBDTP2A,CARLBDTP,60411,BURMA2A,BURMA,1,BURMA_CARLBD1_1,60010219.0,BURMA_CARLBD11,,,1,Line,BURMA2A,CARLBDTP2A,BURMA_CARLBD1_1,1,matched,True,0.0,False
3176,b176b1f6-7a91-49e9-a41d-8a20a20186da,Branch,ACLineSegment,1,1375_A _A 1 138kV,3358,CENTVILL_8,CNI45,3394,JEWETTA_8,JEWET,_A,1375__A,60114747.0,1375_A,,,1,Line,JEWETTA_8,CENTVILL_8,1375__A,_A,duplicate_resolved_by_opeqcode,True,0.0,False
337711,b181f921-0131-4860-b908-32192c6a23c1,Branch,ACLineSegment,4,6142__D _D 4 138kV,1093,ELMAR_8,ELMAR,11073,RUDD_8,RUPOD,_D,6142__D,60008919.0,6142_D,,,4,Line,ELMAR_8,ORBISONT_8,6142__D,_D,matched,True,0.0,False
90173,b185be79-1700-41b6-9b35-5d841a4534f4,Branch,ACLineSegment,1,L_MILP_STEWAR1_1 1 1 138kV,8758,L_MILPAS4A,L_MILPAS,8951,STEWART4A,STEWART,1,L_MILP_STEWAR1_1,60005706.0,L_MILP_STEWAR11,,,1,Line,L_MILPAS4A,STEWART4A,L_MILP_STEWAR1_1,1,matched,True,0.0,False
777,b186b06d-41d3-49c8-834a-8234a3a0e9ad,Branch,ACLineSegment,1,1085_E _E 1 138kV,2050,BEDFORD1_8,BDFRD,2052,BD_WDSN2_T8,BDWTP,_E,1085__E,60092057.0,1085_E,,,1,Line,BD_WDSN2_T8,BEDFORD1_8,1085__E,_E,duplicate_resolved_by_opeqcode,True,0.0,False
674800,b18ef92f-2e12-4c8c-b79c-4f2863940dd5,Branch,ACLineSegment,1,ALTON_TRESLAGO_1 1 1 138kV,5770,TRESLAGOSUB8,TRESLAGO,5772,ALTONSUB8,ALTON_MV,1,ALTON_TRESLAGO_1,60090497.0,ALTON_TRESLAGO,,,1,Line,TRESLAGOSUB8,ALTONSUB8,ALTON_TRESLAGO_1,1,matched,True,0.0,False
3564,b1939e6d-2944-42b4-b160-b83324a5dc91,Branch,ACLineSegment,1,BARNHR_BIGLAK1_1 1 1 69kV,6530,BARNHRT2A,BARNHRT,6533,BIGLAKE2A,BIGLAKE,1,BARNHR_BIGLAK1_1,60009112.0,BARNHR_BIGLAK11,,,1,Line,BARNHRT2A,BIGLAKE2A,BARNHR_BIGLAK1_1,1,duplicate_resolved_by_opeqcode,True,0.0,False
674802,b1a09d19-8994-4bd6-a927-ef52ea49330d,Branch,ACLineSegment,01,LMOSNG01_A A 01 345kV,44645,SNGLTN__B345,SNG,120742,LMO_5,LMO,A,LMOSNG01_A,60089186.0,LMOSNG01,,,1,Line,SNGLTN__B345,LMO_5,LMOSNG01_A,A,matched,True,0.0,False
594336,b1adf1c5-1a62-4f60-8da4-40dc5a0c60fb,Branch,ACLineSegment,2,_C 2 138kV,1159,NOANDREW_8,ANDNR,1167,MUSTANG_8,MSTNG,_C,6094__C,60008925.0,6094_C,,,1,Line,EXMEANTA_8,MUSTANG_8,6094__C,_C,matched,True,0.0,False
560582,b1bab9f4-6fef-46bb-ae6d-bff7e1768e82,Branch,ACLineSegment,91,MYKPE_91_A A 91 138kV,42750,MYKAWA__B138,MYK,48278,PEARLD91TP_8,PE,A,MYKPE_91_A,60012520.0,MYKPE_91A,,,91,Line,PEARLD91TP_8,MYKAWA__B138,MYKPE_91_A,A,matched,True,0.0,False
3565,b1bb6702-4bef-4e2d-bd9f-e1175f892be9,Branch,ACLineSegment,1,289T244_1 1 1 138kV,7151,L_CICO__8_1Y,CICO,7665,L_MENGCR8_1Y,MENGCR,1,289T244_1,60001056.0,289T2441,,,1,Line,L_CICO__8_1Y,L_MENGCR8_1Y,289T244_1,1,duplicate_resolved_by_opeqcode,True,0.0,False
639,b1bcfa96-4d6b-470f-a48b-2bcae8207d3e,Branch,ACLineSegment,1,CHLD_HENRY1_1 1 1 69kV,740,HENRY,HENRY,6028,CHLD2A,CHLD,1,CHLD_HENRY1_1,60003812.0,CHLD_HENRY11,,,1,Line,HENRY,CHLD2A,CHLD_HENRY1_1,1,matched,True,0.0,False
392091,b1d94ccd-417c-4356-88da-86a18a21c8f5,Branch,ACLineSegment,1,1 1 69kV,6377,CRMWD12A,CRMWD1,9481,ENLKTP_9,ENTLKITP,1,ENLKITP_CRM1_1,60009615.0,ENLKITP_CRM11,,,1,Line,CRMWD12A,ENLKTP_9,ENLKITP_CRM1_1,1,matched,True,0.0,False
4118,b1de7beb-3aa9-4f10-a383-fb646c4364cb,Branch,ACLineSegment,1,SPR_MTNSPRGS_1 1 1 138kV,684,SPRING,SPR,704,MTNSPRNGS,MTNSPRGS,1,SPR_MTNSPRGS_1,60007322.0,SPR_MTNSPRGS1,,,1,Line,SPRING,MTNSPRNGS,SPR_MTNSPRGS_1,1,matched,True,0.0,False
479712,b1e4a63e-3955-48da-b940-96ec23c6828e,Branch,ACLineSegment,1,GALLOWAY_TLINE 1 1 345kV,7077,L_AMOSCR5_1Y,AMOSCR,183171,GALLOWAY_5,GALLOWAY,1,GALLOWAY_TLINE_1,60011237.0,GALLOWAY_TLINE1,,,1,Line,GALLOWAY_5,L_AMOSCR5_1Y,GALLOWAY_TLINE_1,1,matched,True,0.0,False
3566,b1eefc45-d8f5-4159-afa3-6dade4ed3270,Branch,ACLineSegment,1,FALFUR_PREMON1_1 1 1 69kV,8508,FALFUR2A,FALFUR,8894,PREMONT2A,PREMONT,1,FALFUR_PREMON1_1,60004683.0,FALFUR_PREMON11,,,1,Line,FALFUR2A,PREMONT2A,FALFUR_PREMON1_1,1,matched,True,0.0,False
401403,b1f52ce3-f759-4ca4-8726-4c462496ebf4,Branch,ACLineSegment,1,KING_MCCAMEY_1 1 1 345kV,842,GPL_KINGMTSW,KINGMTSW,76000,L_NORTMC5_1Y,NORTMC,1,KING_MCCAMEY_1,60010135.0,KING_MCCAMEY1,,,1,Line,GPL_KINGMTSW,L_NORTMC5_1Y,KING_MCCAMEY_1,1,matched,True,0.0,False
1623,b1f84159-939a-499c-9a6e-c541c1bf940a,Branch,ACLineSegment,1,540__C _C 1 138kV,2673,PL_WEST_8,PWEST,2674,PL_8,PLANO,_C,540__C,60001676.0,540_C,,,1,Line,PL_WEST_8,PL_8,540__C,_C,matched,True,0.0,False
614410,b1fa2dad-bc04-4600-8e08-2e2406c80a1f,Branch,ACLineSegment,1,LK_THW11_A A 1 138kV,45510,T_H_W___B138,THW,45995,L_YORK_S11_8,LK,A,LK_THW11_A,60012773.0,LK_THW11A,,,1,Line,T_H_W___B138,L_YORK_S11_8,LK_THW11_A,A,matched,True,0.0,False
868965,b20aedcb-dba1-44a6-99cd-29df32212e14,Branch,ACLineSegment,1,_J 1 138kV,1181,PLATEAUT_8,PLATE,1177,TEXMABEE_8,MABTX,_J,6460__J,60113841.0,6460_J,,,1,Line,PLATEAUT_8,TEXMABEE_8,6460__J,_J,matched,True,0.0,False
76864,b211c048-2566-4135-89b8-db33dd7eb407,Branch,ACLineSegment,1,AIRP_ALLEYO1_1 1 1 69kV,6580,AIRP2A,AIRP,60370,ALLEYOOP2A,ALLEYOOP,1,AIRP_ALLEYO1_1,60002951.0,AIRP_ALLEYO11,,,1,Line,AIRP2A,ALLEYOOP2A,AIRP_ALLEYO1_1,1,matched,True,0.0,False
210,b216b393-ee0e-464e-ae51-7397aba5707c,Branch,ACLineSegment,1,6880__B _B 1 69kV,1627,RANGULF_9,RNGLF,1628,RANGER_9,RANGR,_B,6880__B,60002465.0,6880_B,,,1,Line,RANGULF_9,RANGER_9,6880__B,_B,matched,True,0.0,False
726937,b219531d-44de-41d3-9a75-84607a87fa96,Branch,ACLineSegment,1,14120_B _B 1 138kV,10126,PECKS_8,PECKS,23863,DRIVER,DRIVER,_B,14120__B,60093244.0,14120_B,,,1,Line,PECKS_9,DRIVER,14120__B,_B,matched,True,0.0,False
535621,b21e39bb-c882-49f8-babf-f60a0ccaebcf,Branch,ACLineSegment,1,CKT_3136_1 1 1 345kV,9043,CISTERN,CISTERN,9073,HOLMAN,HOLMAN,1,CKT_3136_1,60011976.0,CKT_31361,,,1,Line,HOLMAN,CISTERN,CKT_3136_1,1,matched,True,0.0,False
354460,b2206607-ec7c-4a48-9cca-fafecef3059d,Branch,ACLineSegment,1,_J 1 138kV,2714,LAWRENCE_8,LWRNC,2753,WINDMF_T8,WMFPI,_J,1700__J,60009544.0,1700_J,,,1,Line,WINDMF_T8,AIRCO2_T8,1700__J,_J,matched,True,0.0,False
706106,b221e105-9f15-46be-8b7c-8ec757c6dfa5,Branch,ACLineSegment,1,LAKENA_SANW1_1 1 1 69kV,6527,LAKENASW2A,LAKENASW,9479,NASWTHY_9,SANW,1,LAKENA_SANW1_1,60093121.0,LAKENA_SANW1,,,1,Line,LAKENASW2A,NASWTHY_9,LAKENA_SANW1_1,1,matched,True,0.0,False
3567,b22233b4-baad-41e1-82ce-33ac771e5bc0,Branch,ACLineSegment,1,368T420_1 1 1 138kV,7672,L_ESCARP8_1Y,ESCARP,70504,P_MANCHA8_1_,MANCHA,1,368T420_1,60001408.0,368T4201,,,1,Line,P_MANCHA8_1_,L_ESCARP8_1Y,368T420_1,1,matched,True,0.0,False
2399,b232276e-618c-4f89-bfc7-51ef65b00575,Branch,ACLineSegment,1,322T322_1 1 1 138kV,7192,L_SANMAR8_1Y,SANMAR,70502,P_KYLE__8_1_,KYLE,1,322T322_1,60001163.0,322T3221,,,1,Line,L_SANMAR8_1Y,P_KYLE__8_1_,322T322_1,1,matched,True,0.0,False
578520,b2404554-22cd-4c8c-945b-89a230fde14e,Branch,ACLineSegment,1,_A 1 345kV,3386,OUTLAW_5,OUTSW,152385,PISGAH_5,PISGAH,_A,224__A,60012139.0,224_A,,,1,Line,OUTLAW_5,PISGAH_5,224__A,_A,matched,True,0.0,False
698904,b2439455-5277-45ea-80e0-08ab5594b4b8,Branch,ACLineSegment,1,_A 1 345kV,23901,OZARKTRAIL_5,OZTSW,23912,OGALLALA,OGALLALA,_A,70140__A,60091716.0,70140,,,1,Line,OZARKTRAIL_5,OGALLALA,70140__A,_A,matched,True,0.0,False
3568,b24e99b5-cf01-4ea0-b525-9c995914be0e,Branch,ACLineSegment,1,226__A _A 1 345kV,3390,JEWETT_S5,JEWET,46020,LIMEST_POI_5,LEG,_A,226__A,60000881.0,226_A,,,1,Line,JEWETT_S5,LIMEST_POI_5,226__A,_A,matched,True,0.0,False
828759,b25109af-62c4-4c90-a53a-ab5a6b6da847,Branch,ACLineSegment,1,2300_I _I 1 69kV,1553,CHCOWEST_9,CHICW,15117,PEANUT1_8,PNUTS,_I,2300__I,60099731.0,2300_I,,,1,Line,PEANUT1_8,CHCOWEST_9,2300__I,_I,matched,True,0.0,False
705844,b2528a63-0826-4e42-b619-2c2fb8c357ab,Branch,ACLineSegment,1,MRRWSW_MRRWSLR_1 1 1 138kV,5896,MORROWSW8,MORROWSW,162864,MROW_SLR_8,MROW_SLR,1,MRRWSW_MRRWSLR_1,60092085.0,MRRWSW_MRRWSLR,,,1,Line,MORROWSW8,MROW_SLR_8,MRRWSW_MRRWSLR_1,1,matched,True,0.0,False
